PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Michael Boley	NYG	5.4	4.1	1.6	0.1	0.2	0.06	0.06	0.25
Tamba Hali	KC	5.4	2.4	1.3	0.62	0.06	0.46	0.01	0.05
Jamar Chaney	PHI	5.4	4.4	1.8	0.06	0.03	0.08	0.11	0.47
Nick Barnett	BUF	5.3	4.1	4.1	0.1	0.01	0.09	0.11	0.26
Brooks Reed	HOU	5.3	2.2	1.4	0.72	0.18	0.17	0	0.12
Erin Henderson	MIN	5.2	4.2	3	0.19	0.04	0.17	0	0.11
Leroy Hill	SEA	5.1	4.1	1.9	0.22	0.02	0.14	0.01	0.04
Kamerion Wimbley	TEN	5	3.7	1.2	0.32	0.01	0.06	0.03	0.1
Mason Foster	TB	5	3.9	2.4	0.11	0.1	0.09	0.05	0.13
Shaun Phillips	SD	4.9	2.3	0.9	0.55	0.03	0.01	0.11	0.53
A.J. Hawk	GB	4.9	4.3	3.3	0.11	0.02	0.02	0.03	0.36
Antwan Barnes	SD	4.9	1.6	0.3	0.9	0.01	0.25	0.01	0.08
Donta Hightower	NE	4.9	3	2.3	0.36	0.07	0.16	0.03	0.2
Nick Perry	GB	4.8	3.5	1.6	0.26	0.07	0.13	0.02	0.22
Scott Fujita	CLE	4.7	3.4	2	0.07	0.02	0.07	0.13	0.2
Paris Lenon	ARI	4.7	4.2	2.4	0.09	0.04	0.02	0.02	0.17
Quincy Black	TB	4.7	4.1	1.1	0.06	0.02	0.09	0.05	0.09
David Hawthorne	NO	4.7	3.6	2.1	0.08	0.07	0.04	0.08	0.23
Cameron Wake	MIA	4.7	3	0.8	0.36	0.04	0.21	0.01	0.21
Brandon Spikes	NE	4.7	2.7	2.1	0.18	0.12	0.18	0.13	0.38
Bart Scott	NYJ	4.6	3.3	1.2	0.27	0.09	0.08	0.01	0.1
Justin Durant	DET	4.5	3.7	1.3	0.12	0.09	0.06	0	0.07
Joe Mays	DEN	4.5	4.3	1.4	0.02	0.02	0.01	0.01	0.18
Jo-Lonn Dunbar	STL	4.5	3.5	1.1	0.14	0.07	0.15	0.01	0.23
Elvis Dumervil	DEN	4.4	2.4	1.1	0.53	0.05	0.1	0.01	0.09
Aldon Smith	SF	4.4	1.8	0.4	0.66	0.07	0.13	0.01	0.18
Takeo Spikes	SD	4.3	3.5	2.6	0.06	0.02	0.01	0.08	0.36
Mychal Kendricks	PHI	4.3	3.2	1	0.15	0.1	0.1	0.02	0.15
Will Witherspoon	TEN	4.2	2.9	1.5	0.1	0.11	0.09	0.09	0.19
Barrett Ruud	NO	4.2	3.6	2.1	0.05	0.01	0.11	0.05	0.24
Rey Maualuga	CIN	4.2	2.9	2.9	0.04	0.07	0.29	0.08	0.14
DeAndre Levy	DET	4.2	3.7	2.1	0.04	0.03	0.03	0.03	0.06
Melvin Ingram	SD	4.2	3.2	1.3	0.19	0.04	0.09	0.02	0.25
DeMeco Ryans	PHI	4.1	3.6	1.7	0.03	0.03	0.13	0.01	0.18
Rocky McIntosh	STL	4.1	3.2	1	0.24	0.03	0.02	0.01	0.12
Wesley Woodyard	DEN	4.1	3.7	2.2	0.02	0.02	0.08	0.01	0.11
Akeem Ayers	TEN	4.1	3.3	2.1	0.1	0.07	0.1	0	0.1
Justin Houston	KC	4.1	2.3	0.7	0.35	0.13	0.12	0.02	0.25
Zach Brown	TEN	4.1	3.3	1.4	0.07	0.04	0.09	0.03	0.1
Dan Connor	DAL	4	3.5	1.7	0.06	0.01	0.12	0.01	0.03
Pernell McPhee	BAL	4	2.1	1.2	0.46	0.09	0.13	0.01	0.15
Brian Rolle	PHI	4	2.9	0.9	0.07	0.18	0.18	0.01	0.34
Lavonte David	TB	4	3.4	1.1	0.07	0.06	0.07	0.02	0.14
Keith Rivers	NYG	3.9	3.5	1.6	0.06	0.02	0.03	0.01	0.17
Whitney Mercilus	HOU	3.9	2.7	1.2	0.24	0.06	0.11	0	0.15
Stephen Nicholas	ATL	3.8	2.8	2.2	0.04	0.1	0.28	0.02	0.08
Chase Blackburn	NYG	3.7	2.1	1.4	0.02	0.16	0.02	0.16	0.19
Geno Hayes	CHI	3.7	2.9	1.4	0.08	0.01	0.13	0.04	0.13
Kavell Conner	IND	3.7	2.9	4.1	0.03	0.1	0.13	0.01	0.12
K.J. Wright	SEA	3.7	2.8	1.4	0.13	0.07	0.12	0.01	0.08
Sam Acho	ARI	3.6	1.8	0.4	0.31	0.07	0.33	0	0.08
Philip Wheeler	OAK	3.5	2.9	1.4	0.14	0.02	0.01	0.01	0.05
Jameel McClain	BAL	3.5	2.7	2.6	0.09	0.11	0.02	0.03	0.22
Jovan Belcher	KC	3.5	3.2	2.2	0.03	0.02	0.02	0.01	0.06
Bobby Wagner	SEA	3.5	2.9	1.6	0.07	0.07	0.08	0	0.11
Bradie James	HOU	3.4	2.6	1.8	0.04	0.1	0.15	0.01	0.14
Thomas Howard	CIN	3.4	2.7	2.1	0.08	0.05	0.12	0.01	0.13
Larry English	SD	3.4	1	0.4	0.73	0.01	0	0.01	0.05
Jacquian Williams	NYG	3.4	2.6	0.9	0.04	0.21	0.01	0.01	0.32
Bryan Thomas	NYJ	3.3	2	1	0.31	0.02	0.09	0.03	0.16
Robert Ayers	DEN	3.3	2.3	1.4	0.2	0.06	0.11	0	0.12
Mario Haggan	STL	3.2	1.7	0.5	0.21	0.13	0.08	0.07	0.07
Jason Worilds	PIT	3.2	1.5	1	0.36	0.04	0.2	0.01	0.06
Ahmad Brooks	SF	3	1.8	0.8	0.31	0.02	0.05	0.02	0.17
Koa Misi	MIA	3	2.3	1.4	0.08	0.12	0.02	0.01	0.12
Perry Riley	WAS	3	2.1	2.1	0.09	0.17	0.02	0.01	0.2
Demario Davis	NYJ	3	2.6	1.2	0.08	0.01	0.02	0.01	0.09
Scott Shanle	NO	2.9	2.4	1.5	0.05	0.02	0.06	0.04	0.2
Jarret Johnson	SD	2.8	2.1	1.1	0.12	0.03	0.06	0.01	0.12
Jonathan Vilma	NO	2.7	2.3	1.1	0.04	0.05	0.04	0.01	0.07
Brandon Siler	KC	2.7	2	1.3	0.05	0.02	0.02	0.07	0.17
Courtney Upshaw	BAL	2.7	2.1	1.2	0.1	0.03	0.14	0	0.07
Mario Harvey	IND	2.7	2.1	1.8	0.09	0.06	0.04	0.01	0.04
Keith Brooking	DEN	2.6	2.5	1.5	0.02	0	0	0	0.18
Parys Haralson	SF	2.6	1.6	0.6	0.12	0.05	0.19	0.01	0.05
James-Michael Johnson	CLE	2.6	2.1	1.2	0.06	0.06	0.06	0.01	0.09
Mike Peterson	ATL	2.5	1.7	1.2	0.01	0.1	0.04	0.06	0.16
Manny Lawson	CIN	2.5	1.8	1.5	0.18	0.01	0.06	0.01	0.24
Jonathan Casillas	NO	2.5	1.7	0.8	0.2	0.01	0.01	0.01	0.1
Russell Allen	JAC	2.4	1.8	1	0.01	0.02	0.16	0.03	0.06
Kelvin Sheppard	BUF	2.4	2.1	1.5	0.02	0.05	0.01	0.01	0.06
Larry Foote	PIT	2.2	1.7	1.3	0.08	0.02	0.02	0.01	0.08
Jasper Brinkley	MIN	2.1	1.6	0.8	0.09	0.04	0.04	0.01	0.02
Brad Jones	GB	2.1	0.8	0.8	0.28	0.02	0.02	0.01	0.05
OBrien Schofield	ARI	2.1	1.1	0.2	0.17	0.01	0.18	0	0.03
Casey Matthews	PHI	2.1	1.7	0.6	0.06	0.03	0.01	0.01	0.05
Sergio Kindle	BAL	2	1.3	0.7	0.2	0.01	0.01	0.01	0.06
Miles Burris	OAK	2	1.3	0.5	0.08	0.05	0.07	0.01	0.06
Dannell Ellerbe	BAL	1.9	1.6	0.9	0.04	0.01	0.05	0.01	0.07
Quentin Groves	ARI	1.8	1.2	0.5	0.02	0.05	0.13	0.01	0.09
Erik Walden	GB	1.8	1.6	1	0	0.05	0.02	0.01	0.13
D.J. Smith	GB	1.8	1.4	0.8	0.03	0.02	0.01	0.04	0.09
Jerrell Freeman	IND	1.8	1.4	1.1	0.04	0.04	0.03	0.01	0.04
Stewart Bradley	ARI	1.7	1.6	0.9	0.01	0.01	0.01	0.01	0.14
Kirk Morrison	BUF	1.6	1.3	0.7	0.04	0.02	0.01	0.02	0.07
Adam Hayward	TB	1.6	1.2	0.4	0.02	0.08	0.01	0.01	0.02
Akeem Jordan	PHI	1.6	1.3	0.5	0.03	0.02	0.02	0.01	0.05
Kaluka Maiava	CLE	1.6	1.3	0.3	0.02	0.01	0.08	0.01	0.04
Victor Butler	DAL	1.6	0.7	0.4	0.23	0.02	0.03	0.01	0.03
Dekoda Watson	TB	1.6	1.1	0.2	0.04	0.07	0.06	0.01	0.11
Keenan Robinson	WAS	1.6	1.3	0.8	0.06	0.01	0.02	0.01	0.09
Clark Haggans	SF	1.5	1.5	0.9	0	0.02	0.01	0	0.11
Nick Roach	CHI	1.5	1.3	0.5	0.03	0.02	0.01	0	0.1
Kroy Biermann	ATL	1.5	1	1.6	0.09	0.02	0.02	0.02	0.04
Moise Fokou	IND	1.5	1.3	1.3	0.03	0.01	0.04	0	0.05
Willie Young	DET	1.5	0.5	0.4	0.28	0.01	0.05	0.01	0.03
Kyle Wilber	DAL	1.5	1.2	0.5	0.08	0.02	0.02	0	0.04
Brendon Ayanbadejo	BAL	1.4	0.9	0.4	0.06	0.07	0.02	0.01	0.08
Tahir Whitehead	DET	1.4	1.1	0.4	0.05	0.02	0.05	0	0.02
Gerald McRath	TEN	1.3	1.2	0.5	0.02	0.01	0.01	0	0.07
Arthur Moats	BUF	1.3	0.5	1	0.14	0.06	0.1	0.01	0.05
Tank Carder	CLE	1.3	1	0.6	0.02	0.02	0.06	0.01	0.04
Zac Diles	TEN	1.3	1.2	0.7	0.01	0.01	0.01	0	0.04
Will Herring	NO	1.2	0.6	0.1	0.04	0.02	0.05	0.06	0.08
Jermaine Cunningham	NE	1.2	0.6	0.4	0.08	0.02	0.13	0.01	0.05
Keenan Clayton	OAK	1.2	0.9	0.8	0.04	0.02	0.02	0.01	0.16
Martez Wilson	NO	1.2	0.3	0.3	0.22	0.02	0.08	0	0.04
Ronnell Lewis	DET	1.2	1	0.5	0.04	0.01	0.03	0	0.02
Tim Dobbins	HOU	1.1	0.7	0.4	0.04	0.02	0.09	0.01	0.05
Austin Spitler	MIA	1.1	0.5	0.2	0.01	0.14	0.02	0.01	0.05
Najee Goode	TB	1.1	0.9	0.4	0.01	0.01	0.05	0	0.02
Travis Goethel	OAK	1	0.7	0.1	0.04	0.02	0.02	0.01	0.05
Brandon Marshall	JAC	1	0.9	0.5	0	0.01	0.05	0	0.02
Adrian Tracy	NYG	1	0.8	0.4	0.02	0.02	0.01	0.01	0.06
Tim Shaw	TEN	0.9	0.5	0.2	0.01	0.02	0.01	0.01	0.03
Andy Studebaker	KC	0.9	0.4	0.5	0.02	0.06	0.08	0.01	0.06
Eugene Sims	STL	0.9	0.5	0.1	0.06	0.06	0.01	0.01	0.11
Brandon Johnson	PIT	0.9	0.7	0.8	0.03	0.01	0.02	0.01	0.23
Tracy White	NE	0.8	0.5	0.5	0.05	0.01	0.02	0.01	0.05
Trevor Scott	NE	0.8	0.4	0.4	0.05	0.01	0.01	0.02	0.05
Patrick Bailey	TEN	0.8	0.5	0.2	0.01	0.02	0.01	0.01	0.04
Stevenson Sylvester	PIT	0.8	0.5	0.3	0.04	0.02	0.02	0.01	0.06
Josh Hull	STL	0.8	0.4	0.1	0.05	0.03	0.01	0.02	0.05
Malcolm Smith	SEA	0.8	0.4	0.3	0.08	0.02	0	0.01	0.03
Terrell Manning	GB	0.8	0.6	0.3	0	0.01	0.05	0.01	0.05
Darius Fleming	SF	0.8	0.7	0.2	0	0.02	0	0	0.05
Demorrio Williams	SD	0.7	0.5	0.2	0.03	0	0.01	0.01	0.04
Heath Farwell	SEA	0.7	0.4	0.3	0.02	0.02	0.01	0	0.03
Tavares Gooden	SF	0.7	0.4	0.1	0.02	0.03	0.01	0.01	0.06
Jason Phillips	CAR	0.7	0.5	0.2	0.03	0.01	0.01	0.01	0.04
Ashlee Palmer	DET	0.7	0.6	0.2	0.02	0.01	0.01	0	0.03
Bruce Carter	DAL	0.7	0.5	0.2	0.04	0.02	0.01	0.01	0.08
Nate Irving	DEN	0.7	0.6	0.2	0.01	0.02	0.01	0	0.03
Travis Lewis	DET	0.7	0.5	0.2	0.03	0.01	0.06	0	0.02
Chris Carter	PIT	0.7	0.4	0.3	0.03	0.03	0.02	0.01	0.07
Blake Costanzo	CHI	0.6	0.4	0.2	0.02	0.06	0.01	0.01	0.02
Akeem Dent	ATL	0.6	0.4	0.3	0.01	0.01	0.01	0.01	0.04
Nigel Bradham	BUF	0.6	0.6	0.4	0	0.01	0.01	0	0.03
Doug Hogue	DET	0.5	0.4	0.2	0.03	0.01	0.01	0	0.02
Cameron Sheffield	KC	0.5	0.4	0.2	0.01	0.01	0.01	0	0.06
Ricky Brown	BAL	0.5	0.3	0.2	0.02	0.03	0.04	0	0.04
Kenny Onatolu	CAR	0.4	0.3	0.2	0	0.01	0.01	0.01	0.03
Chris White	BUF	0.3	0.3	0.2	0	0.01	0.01	0	0.04
Andrew Gachkar	SD	0.3	0.3	0.1	0	0.01	0.01	0.01	0.05
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
James Harrison	PIT	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
D.J. Williams	DEN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Clint Session	JAC	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Marvin Mitchell	MIN	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Pat Angerer	IND	0	0	0	0	0	0	0	0
Darryl Sharpton	HOU	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
