PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Brad Jones	GB	1.8	0.9	0.8	0.16	0.01	0.01	0.01	0.06
Dannell Ellerbe	BAL	1.8	1.5	0.9	0.07	0.02	0.02	0.01	0.08
Dekoda Watson	TB	1.8	1	0.2	0.12	0.1	0.08	0.01	0.1
Kyle Wilber	DAL	1.8	1.4	0.7	0.07	0.02	0.03	0	0.08
Miles Burris	OAK	1.8	1.4	0.6	0.04	0.04	0.09	0.01	0.04
Stewart Bradley	ARI	1.7	1.4	0.7	0.05	0.01	0.02	0.02	0.18
Marvin Mitchell	MIN	1.7	1.1	0.6	0.05	0.04	0.08	0.02	0.11
Kroy Biermann	ATL	1.7	0.9	1.4	0.15	0.01	0.01	0.04	0.07
Willie Young	DET	1.7	0.5	0.4	0.36	0.01	0.05	0.01	0.05
Clark Haggans	SF	1.6	1.5	1	0	0.03	0	0.01	0.11
Brendon Ayanbadejo	BAL	1.6	1	0.3	0.09	0.06	0.02	0.01	0.1
Adam Hayward	TB	1.6	1.2	0.3	0.02	0.04	0.01	0.01	0.03
Nick Roach	CHI	1.6	1.4	0.5	0.01	0.02	0.01	0	0.08
Kirk Morrison	BUF	1.5	1.3	0.7	0.04	0.01	0.01	0.01	0.08
Akeem Jordan	PHI	1.5	1.3	0.5	0.03	0.02	0.01	0.01	0.05
Victor Butler	DAL	1.5	0.6	0.5	0.24	0.02	0.04	0	0.04
Keenan Robinson	WAS	1.5	1.2	0.8	0.04	0.02	0.02	0.01	0.09
Tank Carder	CLE	1.5	1.1	0.6	0.04	0.04	0.08	0.01	0.04
Gerald McRath	TEN	1.4	1.3	0.5	0.01	0	0.01	0	0.04
Quentin Groves	ARI	1.3	0.9	0.4	0.04	0.02	0.1	0.01	0.08
Arthur Moats	BUF	1.3	0.5	1	0.13	0.06	0.09	0.01	0.04
Martez Wilson	NO	1.3	0.4	0.3	0.23	0.02	0.07	0	0.03
Ronnell Lewis	DET	1.3	1	0.5	0.07	0.01	0.03	0	0.03
Tahir Whitehead	DET	1.3	0.9	0.5	0.05	0.02	0.06	0.01	0.03
Zac Diles	TEN	1.3	1.3	0.7	0.01	0	0.01	0	0.02
Keenan Clayton	OAK	1.2	1	0.8	0.02	0.03	0.02	0.01	0.13
Austin Spitler	MIA	1.2	0.4	0.2	0.03	0.17	0.02	0.02	0.06
Will Herring	NO	1.1	0.7	0.1	0.02	0.01	0.06	0.03	0.06
Jermaine Cunningham	NE	1.1	0.6	0.4	0.04	0.01	0.11	0.02	0.03
Najee Goode	TB	1.1	0.8	0.3	0.03	0.01	0.06	0.02	0.04
Adrian Tracy	NYG	1.1	0.8	0.4	0.03	0.01	0.02	0.01	0.05
Eugene Sims	STL	1	0.6	0.1	0.04	0.06	0.01	0.01	0.07
Brandon Marshall	JAC	1	0.9	0.5	0	0.01	0.04	0	0.02
Tracy White	NE	0.9	0.6	0.6	0.02	0.01	0.02	0.02	0.05
Tim Dobbins	HOU	0.9	0.6	0.3	0.04	0.01	0.06	0	0.08
Travis Goethel	OAK	0.9	0.7	0.2	0.02	0.02	0.01	0.01	0.05
Malcolm Smith	SEA	0.9	0.4	0.2	0.12	0.02	0.01	0.01	0.03
Terrell Manning	GB	0.9	0.7	0.4	0	0.01	0.04	0.02	0.05
Tim Shaw	TEN	0.8	0.5	0.2	0.02	0.01	0.02	0	0.03
Trevor Scott	NE	0.8	0.4	0.4	0.03	0.02	0.02	0.02	0.03
Andy Studebaker	KC	0.8	0.3	0.5	0.04	0.06	0.07	0.01	0.06
Patrick Bailey	TEN	0.8	0.5	0.2	0.01	0.01	0.02	0	0.04
Josh Hull	STL	0.8	0.4	0.2	0.07	0.02	0.01	0.01	0.04
Darius Fleming	SF	0.8	0.7	0.3	0	0.02	0	0	0.04
Demorrio Williams	SD	0.7	0.5	0.2	0.02	0.01	0.01	0	0.03
Heath Farwell	SEA	0.7	0.4	0.2	0.03	0.03	0.02	0	0.05
Blake Costanzo	CHI	0.7	0.4	0.2	0.01	0.06	0.01	0.01	0.02
Ashlee Palmer	DET	0.7	0.5	0.2	0.03	0.01	0.02	0.01	0.05
Bruce Carter	DAL	0.7	0.4	0.2	0.03	0.02	0.01	0	0.08
Nate Irving	DEN	0.7	0.5	0.2	0.02	0.03	0.02	0	0.07
Travis Lewis	DET	0.7	0.4	0.2	0.03	0.02	0.05	0	0.04
Tavares Gooden	SF	0.6	0.4	0.1	0.02	0.02	0.01	0.01	0.06
Jason Phillips	CAR	0.6	0.4	0.2	0.01	0.01	0.01	0.01	0.04
Akeem Dent	ATL	0.6	0.4	0.2	0.02	0.01	0.01	0.01	0.04
Nigel Bradham	BUF	0.6	0.6	0.4	0	0.01	0.01	0	0.04
Doug Hogue	DET	0.5	0.3	0.2	0.04	0.01	0.01	0.01	0.04
Cameron Sheffield	KC	0.5	0.4	0.2	0.02	0.01	0.01	0.01	0.05
Ricky Brown	BAL	0.5	0.3	0.2	0.02	0.03	0.05	0	0.05
Kenny Onatolu	CAR	0.4	0.3	0.2	0.01	0.01	0.01	0.01	0.03
Chris White	BUF	0.4	0.3	0.2	0	0.01	0.01	0	0.04
Andrew Gachkar	SD	0.4	0.3	0.2	0	0.01	0.01	0.01	0.03
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
Larry Foote	PIT	0	0	0	0	0	0	0	0
James Harrison	PIT	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
D.J. Williams	DEN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Lawrence Timmons	PIT	0	0	0	0	0	0	0	0
LaMarr Woodley	PIT	0	0	0	0	0	0	0	0
Clint Session	JAC	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Moise Fokou	IND	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Jason Worilds	PIT	0	0	0	0	0	0	0	0
Pat Angerer	IND	0	0	0	0	0	0	0	0
Darryl Sharpton	HOU	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Stevenson Sylvester	PIT	0	0	0	0	0	0	0	0
Kavell Conner	IND	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Brandon Johnson	PIT	0	0	0	0	0	0	0	0
Chris Carter	PIT	0	0	0	0	0	0	0	0
Mario Harvey	IND	0	0	0	0	0	0	0	0
Jerrell Freeman	IND	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
