PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Brandon Spikes	NE	4.6	3.3	2.6	0.09	0.11	0.16	0.06	0.22
Pat Angerer	IND	4.6	3.7	4.3	0.07	0.05	0.12	0.05	0.22
Keith Rivers	NYG	4.5	4.2	1.9	0.08	0.02	0.01	0.01	0.14
Rey Maualuga	CIN	4.5	3.4	3.3	0.03	0.07	0.28	0.05	0.09
Nick Perry	GB	4.5	3.7	1.6	0.14	0.06	0.11	0.02	0.25
Mychal Kendricks	PHI	4.5	3.2	1.1	0.12	0.15	0.12	0.05	0.16
DeAndre Levy	DET	4.4	3.9	2.2	0.04	0.03	0.04	0.04	0.05
Sam Acho	ARI	4.4	1.6	0.4	0.65	0.06	0.34	0.01	0.07
Barrett Ruud	NO	4.3	3.7	2	0.04	0.01	0.11	0.04	0.23
Will Witherspoon	TEN	4.2	2.7	1.4	0.19	0.1	0.09	0.08	0.22
Ahmad Brooks	SF	4.2	1.8	0.8	0.69	0.01	0.08	0.02	0.18
Dan Connor	DAL	4.1	3.8	1.8	0.02	0.01	0.11	0.01	0.02
Brooks Reed	HOU	4.1	2.2	1.4	0.4	0.15	0.13	0.01	0.13
Lavonte David	TB	4.1	3.4	1	0.08	0.07	0.07	0.01	0.15
Geno Hayes	CHI	4	2.7	1.4	0.13	0.02	0.16	0.06	0.18
Jo-Lonn Dunbar	STL	4	3.4	1.3	0.06	0.05	0.13	0	0.21
Akeem Ayers	TEN	4	3	2	0.19	0.07	0.08	0	0.11
Chase Blackburn	NYG	3.9	2.6	1.6	0.02	0.07	0.01	0.18	0.18
Stephen Nicholas	ATL	3.9	2.9	2.3	0.06	0.08	0.22	0.04	0.13
DeMeco Ryans	PHI	3.8	3.2	2	0.02	0.04	0.12	0.02	0.23
Rocky McIntosh	STL	3.8	3.4	1.3	0.07	0.02	0.03	0.01	0.07
Thomas Howard	CIN	3.8	3.1	2.5	0.05	0.08	0.16	0	0.1
Elvis Dumervil	DEN	3.8	2	1	0.43	0.09	0.11	0.01	0.06
Brian Rolle	PHI	3.8	2.7	1	0.07	0.21	0.18	0.02	0.35
Zach Brown	TEN	3.8	3.1	1.3	0.12	0.04	0.07	0.02	0.11
Joe Mays	DEN	3.7	3.5	1.2	0.02	0.02	0.01	0.01	0.13
Jacquian Williams	NYG	3.7	3.2	1	0.04	0.1	0.01	0.01	0.27
Bryan Thomas	NYJ	3.6	2	1	0.35	0.03	0.1	0.03	0.18
Whitney Mercilus	HOU	3.6	2.8	1.2	0.13	0.05	0.09	0.01	0.13
Jovan Belcher	KC	3.5	3.1	2.2	0.09	0.01	0.02	0	0.08
K.J. Wright	SEA	3.5	2.3	1.1	0.18	0.09	0.13	0.02	0.14
Jameel McClain	BAL	3.4	2.4	2.5	0.17	0.09	0.01	0.04	0.2
Wesley Woodyard	DEN	3.4	3	1.8	0.02	0.03	0.09	0.02	0.08
Bradie James	HOU	3.3	2.6	1.9	0.02	0.1	0.16	0.01	0.13
Philip Wheeler	OAK	3.3	3	1.5	0.06	0.03	0.02	0.01	0.04
Jarret Johnson	SD	3.2	2.5	1.2	0.12	0.04	0.09	0	0.09
Mike Peterson	ATL	3.1	2	1.4	0.03	0.05	0.08	0.11	0.22
Larry English	SD	3.1	1.1	0.4	0.6	0.01	0.02	0.01	0.05
Koa Misi	MIA	3.1	2.3	1.6	0.16	0.1	0.01	0.01	0.08
Bobby Wagner	SEA	3.1	2.3	1.3	0.12	0.07	0.11	0.01	0.17
Scott Shanle	NO	3	2.5	1.4	0.04	0.02	0.05	0.04	0.18
Kavell Conner	IND	3	2.5	3.2	0.02	0.06	0.09	0.01	0.12
Courtney Upshaw	BAL	3	1.8	1.1	0.26	0.04	0.14	0	0.06
Demario Davis	NYJ	3	2.6	1.2	0.1	0.01	0.03	0.01	0.1
Jonathan Vilma	NO	2.9	2.5	1.1	0.03	0.04	0.06	0.02	0.08
Parys Haralson	SF	2.9	1.5	0.5	0.26	0.04	0.19	0.01	0.05
Mario Haggan	STL	2.8	1.6	0.8	0.06	0.13	0.07	0.08	0.06
Brandon Siler	KC	2.8	2	1.2	0.14	0.02	0.01	0.05	0.18
Robert Ayers	DEN	2.7	1.8	1.2	0.15	0.06	0.12	0	0.08
Perry Riley	WAS	2.7	1.9	2.4	0.09	0.16	0.02	0	0.21
OBrien Schofield	ARI	2.6	1.1	0.2	0.38	0.01	0.17	0.01	0.03
Keith Brooking	DEN	2.5	2.5	1.4	0.01	0	0.01	0	0.17
Manny Lawson	CIN	2.5	2	1.8	0.07	0.02	0.05	0.01	0.17
Clint Session	JAC	2.5	2.1	1.4	0	0.01	0.18	0	0.03
Jason Worilds	PIT	2.5	1.4	0.9	0.23	0.04	0.11	0.01	0.06
James-Michael Johnson	CLE	2.5	1.9	1.2	0.08	0.05	0.07	0.01	0.09
Jonathan Casillas	NO	2.4	1.9	0.8	0.15	0.01	0.01	0.01	0.1
Kelvin Sheppard	BUF	2.4	2	1.4	0.03	0.06	0.01	0.01	0.07
Russell Allen	JAC	2.3	1.6	0.9	0.02	0.03	0.21	0.04	0.09
Sergio Kindle	BAL	2.3	1.2	0.6	0.33	0.01	0.02	0.01	0.06
Jasper Brinkley	MIN	2.1	1.6	0.8	0.09	0.06	0.05	0	0.03
Casey Matthews	PHI	2.1	1.7	0.6	0.05	0.04	0.01	0.02	0.06
Kroy Biermann	ATL	2	1.1	1.6	0.17	0.01	0.01	0.07	0.1
Mario Harvey	IND	2	1.6	1.5	0.06	0.03	0.04	0.01	0.04
Larry Foote	PIT	1.9	1.6	1.2	0.06	0.02	0.01	0.01	0.05
D.J. Smith	GB	1.9	1.4	0.8	0.03	0.01	0.01	0.06	0.06
Kyle Wilber	DAL	1.9	1.7	0.7	0.03	0.01	0.02	0.01	0.06
Erik Walden	GB	1.8	1.6	0.9	0	0.03	0.02	0.01	0.1
Dannell Ellerbe	BAL	1.8	1.5	0.9	0.06	0.02	0.05	0.01	0.07
Miles Burris	OAK	1.8	1.3	0.6	0.02	0.06	0.08	0	0.04
Adam Hayward	TB	1.7	1.3	0.3	0.02	0.05	0.01	0.01	0.03
Marvin Mitchell	MIN	1.7	1.1	0.6	0.08	0.04	0.08	0.02	0.08
Dekoda Watson	TB	1.7	1.1	0.2	0.06	0.09	0.08	0.01	0.09
Stewart Bradley	ARI	1.6	1.4	0.8	0.04	0.01	0.02	0.01	0.14
Brad Jones	GB	1.6	0.8	0.7	0.14	0.01	0.01	0.02	0.07
Arthur Moats	BUF	1.6	0.5	1	0.22	0.07	0.13	0	0.05
Clark Haggans	SF	1.5	1.4	0.9	0	0.03	0	0	0.1
Brendon Ayanbadejo	BAL	1.5	0.9	0.3	0.1	0.08	0.02	0.01	0.08
Kirk Morrison	BUF	1.5	1.2	0.7	0.08	0.01	0.01	0.01	0.09
Akeem Jordan	PHI	1.5	1.2	0.6	0.02	0.04	0.01	0.01	0.06
Nick Roach	CHI	1.5	1.3	0.5	0.03	0.02	0.01	0.01	0.16
Quentin Groves	ARI	1.5	1	0.4	0.04	0.02	0.09	0.02	0.08
Keenan Robinson	WAS	1.5	1.2	1	0.06	0.02	0.01	0.01	0.1
Kaluka Maiava	CLE	1.4	1.1	0.2	0.02	0.02	0.09	0.01	0.03
Willie Young	DET	1.4	0.6	0.4	0.21	0.01	0.05	0	0.03
Ronnell Lewis	DET	1.4	1.1	0.6	0.05	0.02	0.03	0	0.02
Tahir Whitehead	DET	1.4	1.1	0.5	0.04	0.02	0.04	0.01	0.02
Tank Carder	CLE	1.4	1	0.6	0.02	0.03	0.08	0.01	0.06
Jerrell Freeman	IND	1.4	1.2	0.9	0.02	0.03	0.02	0	0.04
Gerald McRath	TEN	1.3	1.1	0.5	0.04	0.01	0.01	0	0.07
Will Herring	NO	1.2	0.7	0.1	0.02	0.01	0.07	0.06	0.08
Victor Butler	DAL	1.2	0.7	0.5	0.09	0.02	0.02	0.01	0.04
Keenan Clayton	OAK	1.2	1	0.8	0.01	0.02	0.02	0.01	0.17
Najee Goode	TB	1.2	0.9	0.3	0.01	0.02	0.06	0.01	0.04
Adrian Tracy	NYG	1.2	0.9	0.4	0.03	0.02	0	0.01	0.05
Zac Diles	TEN	1.2	1.1	0.6	0.04	0	0.02	0	0.02
Jermaine Cunningham	NE	1.1	0.7	0.5	0.04	0.01	0.12	0	0.04
Darryl Sharpton	HOU	1.1	1	0.4	0.02	0.01	0.01	0	0.04
Austin Spitler	MIA	1.1	0.5	0.2	0.03	0.13	0.02	0	0.04
Martez Wilson	NO	1.1	0.3	0.3	0.17	0	0.08	0	0.02
Tim Dobbins	HOU	1	0.7	0.4	0.02	0.01	0.07	0.01	0.04
Moise Fokou	IND	1	0.9	1	0.01	0.01	0.01	0	0.08
Brandon Marshall	JAC	1	0.8	0.5	0	0.02	0.08	0	0.04
Demorrio Williams	SD	0.9	0.7	0.2	0.04	0.02	0.01	0	0.03
Andy Studebaker	KC	0.9	0.3	0.4	0.06	0.06	0.07	0	0.04
Ashlee Palmer	DET	0.9	0.7	0.2	0.02	0.01	0.01	0.01	0.03
Malcolm Smith	SEA	0.9	0.3	0.2	0.14	0.01	0.01	0.01	0.05
Terrell Manning	GB	0.9	0.6	0.3	0	0.02	0.06	0.02	0.06
Brandon Johnson	PIT	0.9	0.7	0.9	0.03	0	0.01	0.02	0.15
Tim Shaw	TEN	0.8	0.5	0.2	0.02	0.02	0.01	0.01	0.04
Patrick Bailey	TEN	0.8	0.4	0.2	0.03	0.01	0.01	0.01	0.05
Eugene Sims	STL	0.8	0.5	0.2	0.02	0.04	0.01	0.01	0.08
Travis Goethel	OAK	0.8	0.6	0.2	0.01	0.02	0.01	0.01	0.04
Akeem Dent	ATL	0.8	0.5	0.3	0.02	0.02	0.01	0.02	0.08
Tracy White	NE	0.7	0.6	0.7	0.02	0.01	0.02	0	0.03
Blake Costanzo	CHI	0.7	0.4	0.1	0.03	0.06	0.01	0.01	0.04
Tavares Gooden	SF	0.7	0.4	0.1	0.04	0.02	0.02	0.02	0.06
Trevor Scott	NE	0.7	0.5	0.5	0.02	0.01	0.01	0.01	0.03
Bruce Carter	DAL	0.7	0.5	0.2	0.01	0.02	0.01	0.01	0.06
Darius Fleming	SF	0.7	0.7	0.2	0	0.01	0	0.01	0.03
Travis Lewis	DET	0.7	0.5	0.2	0.02	0.01	0.03	0	0.02
Heath Farwell	SEA	0.6	0.3	0.2	0.03	0.02	0.01	0.01	0.05
Jason Phillips	CAR	0.6	0.4	0.2	0.02	0.01	0.01	0	0.05
Stevenson Sylvester	PIT	0.6	0.4	0.2	0.02	0.02	0	0.01	0.05
Josh Hull	STL	0.6	0.4	0.2	0.02	0.03	0.02	0.02	0.04
Nate Irving	DEN	0.6	0.4	0.2	0.02	0.02	0.01	0.01	0.04
Cameron Sheffield	KC	0.6	0.4	0.2	0.06	0.02	0.01	0	0.04
Nigel Bradham	BUF	0.6	0.5	0.4	0	0.01	0.01	0	0.06
Chris Carter	PIT	0.6	0.4	0.2	0.02	0.02	0.02	0.01	0.04
Ricky Brown	BAL	0.6	0.3	0.2	0.03	0.06	0.04	0	0.05
Doug Hogue	DET	0.5	0.4	0.2	0.02	0.01	0.01	0	0.02
Kenny Onatolu	CAR	0.4	0.3	0.2	0.01	0.01	0.01	0.01	0.04
Andrew Gachkar	SD	0.4	0.3	0.1	0	0	0.01	0.01	0.03
Chris White	BUF	0.3	0.3	0.2	0	0	0.01	0	0.05
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
