PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Navorro Bowman	SF	5.8	5	1.7	0.06	0.14	0.01	0.02	0.27
Lance Briggs	CHI	5.7	4.8	1.5	0.04	0.03	0.17	0.05	0.21
Curtis Lofton	NO	5.6	4.5	3.1	0.08	0.08	0.15	0.06	0.38
Kamerion Wimbley	TEN	5.5	3.5	1.1	0.57	0.02	0.06	0.04	0.12
Luke Kuechly	CAR	5.5	4.3	1.9	0.2	0.06	0.17	0.03	0.17
Jamar Chaney	PHI	5.4	4.3	2	0.06	0.04	0.08	0.13	0.39
Colin McCarthy	TEN	5.4	3.9	1.5	0.04	0.16	0.2	0.11	0.25
Takeo Spikes	SD	5.3	4.7	3.4	0.04	0.01	0.01	0.08	0.19
Nick Barnett	BUF	5.3	4	3.6	0.13	0.02	0.06	0.11	0.24
Pat Angerer	IND	5.3	4.3	4.6	0.06	0.08	0.17	0.05	0.17
Melvin Ingram	SD	5.3	4.4	1.6	0.11	0.06	0.11	0.02	0.14
Leroy Hill	SEA	5.2	4	1.6	0.28	0.02	0.1	0.01	0.04
Calvin Pace	NYJ	5.1	3.3	1.5	0.3	0.04	0.27	0.04	0.15
Michael Boley	NYG	5.1	3.9	1.6	0.16	0.12	0.04	0.05	0.22
Donta Hightower	NE	5	3.7	2.8	0.18	0.08	0.19	0.02	0.13
Cameron Wake	MIA	4.9	3.2	0.8	0.42	0.02	0.16	0.01	0.19
Brandon Spikes	NE	4.9	3.4	2.6	0.08	0.15	0.22	0.07	0.23
Nick Perry	GB	4.9	3.7	1.4	0.26	0.04	0.11	0.02	0.18
Scott Fujita	CLE	4.8	3.7	2.2	0.06	0.02	0.07	0.12	0.22
Paris Lenon	ARI	4.8	3.9	2.3	0.18	0.05	0.03	0.02	0.22
A.J. Hawk	GB	4.8	4.2	2.9	0.1	0.04	0.01	0.03	0.27
Brooks Reed	HOU	4.8	2.1	1.2	0.56	0.22	0.16	0.01	0.18
Shaun Phillips	SD	4.7	3	1.1	0.27	0.02	0.01	0.12	0.3
Justin Houston	KC	4.7	2.4	0.6	0.54	0.12	0.12	0	0.23
Sam Acho	ARI	4.6	1.6	0.4	0.65	0.06	0.41	0	0.09
Elvis Dumervil	DEN	4.5	2.5	1.3	0.47	0.09	0.12	0	0.08
Joe Mays	DEN	4.5	4.4	1.5	0.01	0.02	0.01	0.01	0.15
David Hawthorne	NO	4.5	3.5	2.4	0.06	0.08	0.06	0.07	0.3
Rey Maualuga	CIN	4.5	3.2	2.9	0.04	0.09	0.28	0.07	0.11
Ryan Kerrigan	WAS	4.5	2.6	2.1	0.36	0.01	0.25	0.05	0.27
Erin Henderson	MIN	4.4	3.6	2.9	0.16	0.05	0.12	0	0.12
Mychal Kendricks	PHI	4.4	3.2	1.2	0.18	0.09	0.1	0.03	0.13
Will Witherspoon	TEN	4.3	2.6	1.4	0.2	0.1	0.09	0.09	0.24
Bart Scott	NYJ	4.3	3.3	1.3	0.16	0.08	0.09	0.01	0.07
Barrett Ruud	NO	4.3	3.5	2.1	0.06	0.01	0.11	0.06	0.27
Wesley Woodyard	DEN	4.2	3.8	2.4	0.02	0.02	0.11	0.01	0.09
Brian Orakpo	WAS	4.2	2	2.3	0.49	0.04	0.12	0.01	0.28
Akeem Ayers	TEN	4.1	3	1.8	0.22	0.08	0.09	0.01	0.15
Pernell McPhee	BAL	4.1	2.2	1.3	0.46	0.08	0.1	0.01	0.13
Zach Brown	TEN	4.1	3.1	1.3	0.14	0.04	0.09	0.03	0.14
Jo-Lonn Dunbar	STL	4	3.1	0.9	0.12	0.06	0.14	0.02	0.31
Aldon Smith	SF	4	1.7	0.4	0.58	0.07	0.14	0.01	0.16
DeMeco Ryans	PHI	3.9	3.4	2.1	0.05	0.03	0.09	0	0.16
Stephen Nicholas	ATL	3.9	2.6	2	0.11	0.1	0.25	0.03	0.12
Keith Rivers	NYG	3.9	3.4	1.5	0.11	0.01	0.02	0.01	0.16
Jovan Belcher	KC	3.9	3.4	2.2	0.09	0.02	0.04	0.01	0.06
Brian Rolle	PHI	3.9	2.9	1.1	0.09	0.14	0.14	0.01	0.27
Geno Hayes	CHI	3.8	2.8	1.5	0.08	0.02	0.18	0.04	0.16
K.J. Wright	SEA	3.8	2.9	1.2	0.13	0.08	0.1	0.01	0.09
Antwan Barnes	SD	3.7	1.9	0.4	0.44	0.01	0.21	0.01	0.04
Whitney Mercilus	HOU	3.7	2.6	1.1	0.21	0.06	0.12	0.02	0.17
Thomas Howard	CIN	3.6	2.8	2.2	0.09	0.06	0.17	0.01	0.13
Kavell Conner	IND	3.6	2.8	3.7	0.01	0.12	0.1	0.01	0.08
Bobby Wagner	SEA	3.6	2.9	1.4	0.1	0.06	0.1	0.01	0.12
Rocky McIntosh	STL	3.5	2.9	0.9	0.16	0.02	0.02	0.01	0.14
Bradie James	HOU	3.4	2.6	1.8	0.04	0.1	0.16	0.01	0.16
Jarret Johnson	SD	3.4	2.9	1.4	0.08	0.03	0.08	0.01	0.06
Robert Ayers	DEN	3.4	2.3	1.4	0.2	0.07	0.16	0	0.1
Chase Blackburn	NYG	3.3	2	1.3	0.05	0.12	0.02	0.17	0.18
Jacquian Williams	NYG	3.3	2.5	0.9	0.08	0.13	0.01	0.01	0.32
Jameel McClain	BAL	3.2	2.7	2.7	0.07	0.09	0.01	0.02	0.16
Koa Misi	MIA	3.1	2.4	1.6	0.09	0.1	0.02	0.01	0.1
Ahmad Brooks	SF	3	1.7	0.8	0.29	0.03	0.06	0.03	0.16
Scott Shanle	NO	2.9	2.3	1.7	0.06	0.02	0.09	0.04	0.2
Demario Davis	NYJ	2.9	2.7	1.2	0.05	0.02	0.01	0	0.09
Keith Brooking	DEN	2.8	2.7	1.5	0.01	0.01	0.01	0	0.17
Mike Peterson	ATL	2.8	1.6	1.1	0.04	0.07	0.1	0.11	0.19
Bryan Thomas	NYJ	2.8	2	1.1	0.18	0.02	0.06	0.02	0.15
Mario Haggan	STL	2.8	1.5	0.5	0.19	0.08	0.07	0.08	0.09
OBrien Schofield	ARI	2.8	1.1	0.2	0.36	0.02	0.27	0	0.06
Courtney Upshaw	BAL	2.8	2.1	1.2	0.12	0.02	0.12	0.01	0.05
Jonathan Vilma	NO	2.7	2.2	1.2	0.03	0.05	0.05	0.02	0.09
Manny Lawson	CIN	2.7	1.9	1.7	0.18	0.03	0.06	0.01	0.21
Brandon Siler	KC	2.7	2.2	1.2	0.06	0.01	0.01	0.05	0.26
Clint Session	JAC	2.6	2.3	1.3	0	0.01	0.16	0	0.03
Kelvin Sheppard	BUF	2.6	2.3	1.3	0.02	0.04	0.01	0.01	0.05
Jason Worilds	PIT	2.5	1.4	0.8	0.23	0.04	0.13	0.01	0.06
James-Michael Johnson	CLE	2.5	2	1.2	0.06	0.04	0.07	0	0.08
Parys Haralson	SF	2.4	1.6	0.6	0.09	0.04	0.19	0.01	0.05
Kroy Biermann	ATL	2.4	0.9	1.5	0.33	0.02	0.01	0.07	0.09
Larry English	SD	2.4	1.2	0.5	0.36	0.02	0.01	0.01	0.02
Jonathan Casillas	NO	2.3	1.8	1.1	0.14	0.02	0.01	0.01	0.15
Perry Riley	WAS	2.3	1.9	2.3	0.04	0.09	0.01	0.01	0.22
Casey Matthews	PHI	2.2	1.7	0.7	0.09	0.03	0.01	0.02	0.05
D.J. Smith	GB	2.2	1.8	0.8	0.05	0.01	0.01	0.04	0.03
Mario Harvey	IND	2.2	1.8	1.7	0.04	0.05	0.04	0.01	0.02
Russell Allen	JAC	2.1	1.4	0.8	0.03	0.03	0.18	0.03	0.09
Larry Foote	PIT	2	1.6	1.2	0.07	0.03	0.01	0.01	0.07
Brad Jones	GB	2	0.8	0.6	0.24	0.01	0.01	0.01	0.04
Erik Walden	GB	1.9	1.7	1	0	0.04	0.02	0.02	0.09
Jasper Brinkley	MIN	1.9	1.5	0.8	0.1	0.02	0.02	0	0.04
Dannell Ellerbe	BAL	1.9	1.6	0.9	0.04	0.01	0.05	0.01	0.05
Sergio Kindle	BAL	1.9	1.3	0.7	0.18	0.01	0.01	0.01	0.06
Stewart Bradley	ARI	1.7	1.4	0.9	0.03	0.02	0.02	0.01	0.18
Nick Roach	CHI	1.7	1.4	0.5	0.04	0.01	0.02	0.01	0.13
Clark Haggans	SF	1.6	1.4	0.9	0	0.03	0	0	0.1
Quentin Groves	ARI	1.6	1.1	0.5	0.05	0.02	0.12	0.01	0.08
Kaluka Maiava	CLE	1.6	1.3	0.2	0.01	0.02	0.09	0	0.04
Marvin Mitchell	MIN	1.5	1	0.6	0.07	0.02	0.06	0.02	0.12
Akeem Jordan	PHI	1.5	1.2	0.6	0.04	0.03	0.01	0.01	0.05
Arthur Moats	BUF	1.5	0.5	0.9	0.2	0.05	0.07	0.01	0.04
Tank Carder	CLE	1.5	1.1	0.7	0.03	0.04	0.08	0.01	0.04
Jerrell Freeman	IND	1.5	1.2	0.9	0.02	0.04	0.03	0.01	0.02
Brendon Ayanbadejo	BAL	1.4	1	0.4	0.05	0.07	0.02	0.01	0.07
Kirk Morrison	BUF	1.4	1.2	0.8	0.05	0.01	0.01	0.01	0.06
Keenan Robinson	WAS	1.3	1.1	1	0.03	0.02	0.01	0.01	0.1
Will Herring	NO	1.2	0.6	0.2	0.01	0.02	0.04	0.07	0.12
Gerald McRath	TEN	1.2	1.1	0.4	0.02	0	0.01	0	0.08
Moise Fokou	IND	1.2	1	1.2	0.02	0.01	0.04	0	0.06
Jermaine Cunningham	NE	1.2	0.7	0.5	0.04	0.01	0.14	0.01	0.03
Zac Diles	TEN	1.2	1	0.6	0.02	0.01	0.01	0	0.04
Tim Dobbins	HOU	1.1	0.7	0.4	0.03	0.02	0.1	0.01	0.05
Andy Studebaker	KC	1	0.4	0.5	0.06	0.08	0.08	0.01	0.05
Austin Spitler	MIA	1	0.6	0.2	0.02	0.11	0.02	0.01	0.04
Martez Wilson	NO	1	0.3	0.3	0.16	0.01	0.05	0.01	0.04
Brandon Marshall	JAC	1	0.8	0.5	0	0.01	0.06	0	0.02
Adrian Tracy	NYG	1	0.7	0.3	0.04	0.01	0.01	0.01	0.06
Eugene Sims	STL	0.9	0.5	0.1	0.04	0.07	0.01	0.01	0.12
Malcolm Smith	SEA	0.9	0.5	0.2	0.09	0.02	0.01	0.01	0.04
Brandon Johnson	PIT	0.9	0.7	0.8	0.02	0.01	0.01	0.02	0.2
Tracy White	NE	0.8	0.6	0.7	0.03	0.01	0.01	0.01	0.02
Demorrio Williams	SD	0.8	0.6	0.2	0.02	0.01	0.01	0.01	0.01
Tim Shaw	TEN	0.8	0.5	0.2	0.02	0.02	0.01	0.02	0.03
Blake Costanzo	CHI	0.8	0.4	0.2	0.02	0.07	0.01	0.01	0.03
Trevor Scott	NE	0.8	0.5	0.4	0.03	0.01	0.02	0.01	0.03
Patrick Bailey	TEN	0.8	0.5	0.2	0.02	0.01	0.01	0.01	0.05
Nate Irving	DEN	0.8	0.6	0.2	0.02	0.02	0.02	0	0.04
Terrell Manning	GB	0.8	0.6	0.3	0	0.01	0.04	0.01	0.04
Tavares Gooden	SF	0.7	0.4	0.1	0.02	0.02	0.02	0.01	0.05
Jason Phillips	CAR	0.7	0.4	0.2	0.04	0.02	0.02	0.01	0.03
Josh Hull	STL	0.7	0.4	0.1	0.03	0.03	0.01	0.03	0.06
Akeem Dent	ATL	0.7	0.4	0.2	0.04	0.01	0.01	0.01	0.06
Nigel Bradham	BUF	0.7	0.6	0.4	0	0.01	0.01	0	0.03
Darius Fleming	SF	0.7	0.6	0.2	0	0.02	0	0	0.06
Heath Farwell	SEA	0.6	0.4	0.2	0.02	0.02	0.01	0	0.04
Stevenson Sylvester	PIT	0.6	0.4	0.3	0.03	0.02	0.01	0.01	0.05
Cameron Sheffield	KC	0.6	0.4	0.2	0.03	0.01	0.02	0.01	0.05
Chris Carter	PIT	0.6	0.4	0.2	0.02	0.02	0.02	0.01	0.05
Ricky Brown	BAL	0.5	0.3	0.2	0.01	0.02	0.04	0	0.04
Kenny Onatolu	CAR	0.4	0.3	0.2	0.03	0	0.01	0	0.04
Andrew Gachkar	SD	0.4	0.3	0.2	0	0	0.01	0.01	0.02
Chris White	BUF	0.3	0.3	0.2	0	0.01	0.01	0	0.03
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
D.J. Williams	DEN	0	0	0	0	0	0	0	0
DeMarcus Ware	DAL	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Stephen Tulloch	DET	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Anthony Spencer	DAL	0	0	0	0	0	0	0	0
Justin Durant	DET	0	0	0	0	0	0	0	0
Quincy Black	TB	0	0	0	0	0	0	0	0
Adam Hayward	TB	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Dan Connor	DAL	0	0	0	0	0	0	0	0
Philip Wheeler	OAK	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
DeAndre Levy	DET	0	0	0	0	0	0	0	0
Victor Butler	DAL	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Ashlee Palmer	DET	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Rolando McClain	OAK	0	0	0	0	0	0	0	0
Sean Lee	DAL	0	0	0	0	0	0	0	0
Darryl Sharpton	HOU	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Keenan Clayton	OAK	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Travis Goethel	OAK	0	0	0	0	0	0	0	0
Willie Young	DET	0	0	0	0	0	0	0	0
Dekoda Watson	TB	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Bruce Carter	DAL	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Mason Foster	TB	0	0	0	0	0	0	0	0
Doug Hogue	DET	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Lavonte David	TB	0	0	0	0	0	0	0	0
Kyle Wilber	DAL	0	0	0	0	0	0	0	0
Ronnell Lewis	DET	0	0	0	0	0	0	0	0
Miles Burris	OAK	0	0	0	0	0	0	0	0
Tahir Whitehead	DET	0	0	0	0	0	0	0	0
Najee Goode	TB	0	0	0	0	0	0	0	0
Travis Lewis	DET	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
