PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Adam Hayward	TB	1.6	1.3	0.4	0.02	0.06	0.01	0.02	0.02
Nick Roach	CHI	1.6	1.4	0.4	0.02	0.01	0	0.01	0.14
Willie Young	DET	1.6	0.5	0.4	0.29	0.01	0.06	0.01	0.04
Dekoda Watson	TB	1.6	1.2	0.2	0.04	0.05	0.05	0.01	0.08
Kirk Morrison	BUF	1.5	1.2	0.7	0.08	0.01	0.01	0.01	0.07
Stewart Bradley	ARI	1.5	1.4	0.7	0.02	0.01	0	0.02	0.18
Akeem Jordan	PHI	1.5	1.3	0.5	0.02	0.02	0.01	0.01	0.05
Victor Butler	DAL	1.5	0.7	0.5	0.2	0.02	0.04	0.01	0.05
Will Herring	NO	1.4	0.6	0.2	0.02	0.01	0.08	0.1	0.1
Kaluka Maiava	CLE	1.4	0.9	0.2	0.04	0.03	0.11	0.01	0.05
Tank Carder	CLE	1.4	0.9	0.5	0.04	0.04	0.08	0	0.04
Quentin Groves	ARI	1.3	0.9	0.4	0.02	0.02	0.09	0.02	0.11
Moise Fokou	IND	1.3	1.1	1.4	0.01	0.01	0.06	0	0.06
Ronnell Lewis	DET	1.3	1	0.5	0.06	0.02	0.03	0	0.04
Tahir Whitehead	DET	1.3	1	0.4	0.05	0.02	0.05	0.01	0.04
Najee Goode	TB	1.3	1	0.4	0.01	0.01	0.04	0.01	0.02
Brandon Johnson	PIT	1.3	1.1	0.8	0.02	0.01	0.01	0.01	0.15
Gerald McRath	TEN	1.2	1	0.6	0.03	0.02	0.01	0	0.09
Austin Spitler	MIA	1.2	0.5	0.2	0.04	0.14	0.02	0.01	0.05
Zac Diles	TEN	1.2	1.1	0.6	0.02	0.01	0.02	0	0.05
Jermaine Cunningham	NE	1.1	0.6	0.4	0.08	0.01	0.13	0.01	0.04
Darryl Sharpton	HOU	1.1	0.8	0.3	0.08	0.01	0.01	0.01	0.04
Keenan Clayton	OAK	1.1	0.9	0.8	0.03	0.02	0.01	0.01	0.19
Tim Dobbins	HOU	1	0.6	0.3	0.05	0.01	0.08	0.01	0.07
Martez Wilson	NO	1	0.3	0.3	0.13	0.02	0.1	0	0.06
Brandon Marshall	JAC	1	0.8	0.5	0	0.02	0.07	0	0.02
Tracy White	NE	0.9	0.6	0.6	0.06	0.01	0.02	0.01	0.04
Demorrio Williams	SD	0.9	0.6	0.2	0.04	0.01	0.02	0.01	0.04
Tim Shaw	TEN	0.9	0.4	0.2	0.01	0.03	0.02	0.01	0.05
Andy Studebaker	KC	0.9	0.4	0.5	0.02	0.07	0.1	0.01	0.04
Patrick Bailey	TEN	0.9	0.5	0.2	0.01	0.02	0.02	0.01	0.04
Adrian Tracy	NYG	0.9	0.8	0.3	0.02	0.01	0.01	0.01	0.05
Trevor Scott	NE	0.8	0.4	0.4	0.06	0.01	0.02	0.02	0.03
Ashlee Palmer	DET	0.8	0.5	0.2	0.04	0.02	0.02	0.01	0.03
Eugene Sims	STL	0.8	0.5	0.1	0.04	0.04	0.01	0	0.1
Travis Goethel	OAK	0.8	0.6	0.2	0.02	0.02	0.01	0.01	0.04
Malcolm Smith	SEA	0.8	0.5	0.2	0.06	0.02	0.01	0.01	0.04
Terrell Manning	GB	0.8	0.7	0.3	0	0.01	0.06	0	0.05
Darius Fleming	SF	0.8	0.8	0.3	0	0.01	0	0	0.02
Heath Farwell	SEA	0.7	0.4	0.2	0.01	0.02	0.01	0.01	0.02
Stevenson Sylvester	PIT	0.7	0.5	0.2	0.02	0.02	0.01	0.01	0.04
Josh Hull	STL	0.7	0.4	0.1	0.04	0.02	0	0.01	0.05
Akeem Dent	ATL	0.7	0.5	0.3	0.02	0.01	0.01	0.01	0.06
Travis Lewis	DET	0.7	0.4	0.2	0.03	0.01	0.06	0	0.03
Chris Carter	PIT	0.7	0.5	0.2	0.02	0.02	0.01	0.01	0.03
Blake Costanzo	CHI	0.6	0.3	0.1	0.02	0.04	0.01	0.01	0.02
Tavares Gooden	SF	0.6	0.4	0.1	0.02	0.01	0.01	0	0.04
Jason Phillips	CAR	0.6	0.4	0.2	0.02	0.02	0.02	0	0.03
Bruce Carter	DAL	0.6	0.4	0.2	0.02	0.02	0.01	0.01	0.1
Nate Irving	DEN	0.6	0.4	0.2	0.02	0.02	0.02	0.01	0.04
Nigel Bradham	BUF	0.6	0.5	0.4	0	0.01	0.01	0	0.04
Ricky Brown	BAL	0.6	0.3	0.2	0	0.04	0.07	0	0.04
Doug Hogue	DET	0.5	0.3	0.1	0.03	0.02	0.02	0	0.03
Cameron Sheffield	KC	0.5	0.4	0.2	0.01	0.01	0.02	0.01	0.04
Kenny Onatolu	CAR	0.4	0.3	0.2	0.02	0.01	0.01	0.01	0.03
Andrew Gachkar	SD	0.4	0.3	0.1	0	0	0.01	0.01	0.04
Chris White	BUF	0.3	0.3	0.2	0	0.01	0.01	0	0.04
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
