PLAYER	TEAM	FP	INT	PD	SOLO	AST	SACK	FUMR	FORCE
Tim Jennings	CHI	4	0.06	0.42	3.4	1.2	0	0.09	0.09
Reed Doughty	WAS	4	0.04	0.18	3.3	2.3	0.02	0.04	0.12
Jacob Lacey	DET	4	0.05	0.35	3	1.2	0	0.07	0.23
Kelvin Hayden	CHI	3.9	0.17	0.43	2.5	0.8	0	0.02	0.04
Dwight Lowery	JAC	3.9	0.19	0.36	1.8	1	0.07	0.16	0.02
Orlando Scandrick	DAL	3.9	0.07	0.34	3	1.2	0.15	0.02	0.01
Derek Cox	JAC	3.9	0.18	0.4	2.8	1.5	0	0.03	0.02
Mark Barron	TB	3.9	0.12	0.34	2.9	1	0.03	0.05	0.06
Chris Houston	DET	3.8	0.13	0.61	2.7	1.2	0	0.02	0.03
William Gay	ARI	3.8	0.08	0.79	2.8	1	0.06	0.06	0.02
Craig Dahl	STL	3.8	0.06	0.18	3.2	1	0.02	0.02	0.09
Justin King	IND	3.8	0.07	0.3	2.9	2.5	0.09	0.02	0.1
Sam Shields	GB	3.8	0.14	0.59	2.7	1.1	0.05	0.02	0.05
Adrian Wilson	ARI	3.7	0.12	0.67	2.8	1	0.06	0.01	0.08
Darrelle Revis	NYJ	3.7	0.14	1.04	2.6	1.1	0	0.05	0.01
Leon Hall	CIN	3.7	0.14	0.59	2.6	1.9	0	0.07	0.08
Vontae Davis	IND	3.7	0.2	0.53	2.5	2.2	0.07	0.02	0.01
Jamarca Sanford	MIN	3.7	0.16	0.35	2.4	1.5	0.02	0.14	0.09
Amari Spievey	DET	3.7	0.07	0.16	3.1	1.2	0.05	0.04	0.02
Major Wright	CHI	3.7	0.12	0.32	2.7	0.9	0	0.02	0.01
Ron Bartell	OAK	3.6	0.04	0.61	3.1	1.3	0	0.03	0.07
Brandon Carr	DAL	3.6	0.16	0.53	2.6	1	0	0.04	0.02
Patrick Robinson	NO	3.6	0.21	0.57	2.1	0.9	0	0.02	0.02
Richard Sherman	SEA	3.6	0.09	0.62	2.9	1.3	0	0.01	0.11
Chris Gamble	CAR	3.5	0.14	0.64	2.7	1.3	0	0.01	0.02
Antonio Cromartie	NYJ	3.5	0.2	0.73	2.4	1	0	0.03	0.08
D.J. Moore	CHI	3.4	0.16	0.42	2.2	0.8	0	0.02	0.02
Mistral Raymond	MIN	3.4	0.46	0.56	0.9	0.6	0	0.08	0.01
Sheldon Brown	CLE	3.3	0.15	0.65	2.4	1.2	0	0.03	0.07
Ike Taylor	PIT	3.3	0.11	0.71	2.7	1.3	0.02	0.01	0.04
Cary Williams	BAL	3.3	0.02	0.53	2.8	1.7	0	0.02	0.11
Kareem Jackson	HOU	3.3	0.06	0.45	2.7	1.2	0.01	0.02	0.15
Aaron Ross	JAC	3.2	0.17	0.35	2.1	1.2	0.01	0.03	0.02
Tarell Brown	SF	3.2	0.22	0.67	2	0.5	0.01	0.02	0.01
Harrison Smith	MIN	3.2	0.12	0.46	2.2	1.4	0.04	0.05	0.08
Drayton Florence	DET	3.1	0.07	0.54	2.2	0.8	0	0.08	0.13
Alphonso Smith	DET	3.1	0.11	0.36	1.9	0.8	0	0.06	0.11
Bryan Scott	BUF	2.9	0.08	0.4	1.7	1.1	0.11	0.06	0.01
Usama Young	CLE	2.9	0.07	0.21	2.4	1.3	0.02	0.02	0.01
Mike Jenkins	DAL	2.9	0.08	0.47	2.3	0.9	0	0.02	0.05
Courtney Greene	JAC	2.9	0.06	0.16	2	1.2	0	0.11	0.1
Perrish Cox	SF	2.9	0.03	0.77	2.7	0.9	0	0	0.01
Leodis McKelvin	BUF	2.8	0.08	0.69	1.5	0.8	0	0.09	0.02
Aaron Williams	BUF	2.8	0.09	0.64	2.2	1.5	0	0.01	0.07
Jason Allen	CIN	2.7	0.12	0.42	2.1	1.6	0	0.01	0.01
Mike Mitchell	OAK	2.7	0.06	0.41	1.8	0.7	0.09	0.08	0.07
James Sanders	ARI	2.6	0.04	0.21	2	0.7	0	0.08	0.01
Dimitri Patterson	CLE	2.5	0.09	0.6	1.8	1	0.02	0.01	0.01
Brandon Meriweather	WAS	2.5	0.04	0.2	2.2	1.5	0	0.02	0.01
Chris Cook	MIN	2.5	0.04	0.57	2.2	1.5	0	0.02	0.01
Chris Culliver	SF	2.5	0.06	0.3	2	0.6	0.01	0.03	0.01
Morris Claiborne	DAL	2.5	0.15	0.48	1.4	0.6	0.01	0.07	0.05
Joselio Hanson	OAK	2.4	0.05	0.32	1.7	0.7	0	0.16	0.02
Quintin Demps	HOU	2.4	0.13	0.28	1.7	0.7	0	0.02	0.02
Darian Stewart	STL	2.4	0.03	0.13	2	0.7	0	0.01	0.06
Terrence McGee	BUF	2.3	0.05	0.47	2.1	1.3	0	0	0.01
Kyle Wilson	NYJ	2.3	0.07	0.32	1.9	0.9	0	0.03	0.01
Alan Ball	HOU	2.2	0.05	0.47	1.7	0.9	0	0.04	0.04
Jimmy Smith	BAL	2.2	0.12	0.41	1.5	0.9	0	0.05	0.02
Janoris Jenkins	STL	2.2	0.11	0.53	1.3	0.4	0.02	0.05	0.03
Craig Steltz	CHI	2.1	0.04	0.18	1.5	0.5	0.04	0.01	0.13
Stephon Gilmore	BUF	2.1	0.2	0.88	0.9	0.6	0.03	0.02	0.02
Michael Adams	ARI	2	0.05	0.23	1.7	0.5	0	0.02	0.01
Rashad Johnson	ARI	2	0.04	0.21	1.6	0.6	0	0.03	0.02
Prince Amukamara	NYG	2	0.13	0.32	1	0.4	0.01	0.12	0.03
Casey Hayward	GB	2	0.14	0.6	1.1	0.5	0.01	0.04	0.05
Adam Jones	CIN	1.9	0.02	0.27	1.5	1.2	0	0.04	0.06
Keenan Lewis	PIT	1.9	0.07	0.3	1.5	0.7	0	0.01	0.01
Walter Thurmond	SEA	1.9	0.02	0.25	1.5	0.7	0	0.02	0.12
Jerron McMillian	GB	1.9	0.05	0.28	1.3	0.5	0.05	0.03	0.04
Brice McCain	HOU	1.8	0.06	0.7	1.4	0.6	0	0.01	0.01
Chris Conte	CHI	1.8	0.05	0.14	1.4	0.5	0	0.01	0.01
Justin Tryon	NYG	1.7	0.08	0.48	1.3	0.5	0	0.03	0.01
Jerome Murphy	NO	1.7	0.06	0.21	0.8	0.3	0	0.16	0.02
Shawntae Spencer	OAK	1.6	0.04	0.24	1.2	0.5	0.01	0.03	0.03
Tom Zbikowski	IND	1.6	0.05	0.15	0.9	0.8	0.07	0.01	0.02
Ryan Mundy	PIT	1.6	0.03	0.22	1.2	0.5	0	0.02	0.11
Justin Rogers	BUF	1.6	0.07	0.34	0.6	0.4	0	0.01	0.01
Dre Kirkpatrick	CIN	1.6	0.06	0.51	1	0.7	0.02	0.04	0.03
Elbert Mack	NO	1.5	0.07	0.28	0.9	0.4	0.01	0.02	0.02
Barry Church	DAL	1.5	0.04	0.15	1	0.4	0	0.06	0.05
Chris Prosinski	JAC	1.5	0.05	0.16	0.8	0.5	0	0.1	0.02
Brandyn Thompson	WAS	1.5	0.05	0.22	0.5	0.3	0	0.27	0.02
Madieu Williams	WAS	1.3	0.05	0.18	1	0.7	0	0.01	0.03
Sean Considine	BAL	1.3	0.03	0.25	0.7	0.5	0.02	0.09	0.06
Josh Thomas	CAR	1.3	0.03	0.16	0.5	0.2	0	0.21	0.02
Joe Lefeged	IND	1.3	0.06	0.24	0.5	0.5	0	0.01	0.02
Darcel McBath	SF	1.3	0	0.12	1.2	0.4	0	0.01	0
DaNorris Searcy	BUF	1.2	0.05	0.26	0.9	0.6	0	0.01	0.01
Buster Skrine	CLE	1.2	0.09	0.18	0.5	0.3	0	0.01	0.01
Tavon Wilson	NE	1.1	0.05	0.22	0.7	0.5	0.01	0.02	0.02
Matt Johnson	DAL	1.1	0.03	0.14	0.9	0.4	0.02	0.01	0.02
Trent Robinson	SF	1.1	0.05	0.25	0.6	0.2	0.02	0.02	0.03
Christian Thompson	BAL	1	0	0.21	0.9	0.6	0.01	0.01	0.02
Taylor Mays	CIN	0.9	0.02	0.17	0.6	0.5	0	0.02	0.04
Anthony Gaitor	TB	0.9	0.04	0.15	0.6	0.2	0	0.01	0.01
Corey White	NO	0.9	0.03	0.22	0.7	0.3	0	0.02	0.03
George Iloka	CIN	0.9	0.02	0.15	0.7	0.5	0.02	0.02	0.02
Josh Bush	NYJ	0.9	0.04	0.21	0.6	0.2	0.01	0.02	0.02
Michael Coe	NYG	0.9	0.07	0.29	0.4	0.2	0	0.01	0.01
Mana Silva	DAL	0.9	0.04	0.15	0.6	0.3	0	0.02	0.01
Pat Lee	OAK	0.8	0.05	0.27	0.4	0.2	0	0.03	0.02
Ryan Mouton	TEN	0.8	0.06	0.17	0.5	0.2	0	0.02	0.01
Stevie Brown	NYG	0.8	0.07	0.3	0.4	0.2	0.01	0.02	0.01
Tommie Campbell	TEN	0.8	0.05	0.19	0.5	0.2	0	0.02	0.02
Trumaine Johnson	STL	0.8	0.03	0.09	0.6	0.2	0	0.02	0.01
Dwight Bentley	DET	0.8	0.03	0.2	0.5	0.2	0.01	0.02	0.02
Josh Norman	CAR	0.8	0.05	0.17	0.5	0.2	0.01	0.01	0.02
Phillip Adams	OAK	0.8	0.06	0.11	0.5	0.2	0.01	0.01	0.01
Will Allen	PIT	0.7	0.03	0.23	0.4	0.2	0	0.02	0.01
Erik Coleman	DET	0.7	0.02	0.16	0.5	0.2	0	0.02	0.01
Corey Graham	BAL	0.7	0.06	0.25	0.4	0.2	0	0.01	0.01
Haruki Nakamura	CAR	0.7	0.03	0.18	0.4	0.2	0.01	0.02	0.02
Brandon Burton	MIN	0.7	0.05	0.24	0.4	0.2	0	0.01	0.02
Robert Blanton	MIN	0.7	0.04	0.24	0.4	0.3	0.01	0.02	0.02
Jeremy Lane	SEA	0.7	0.03	0.15	0.4	0.2	0	0.02	0.01
Jonte Green	DET	0.7	0.03	0.15	0.4	0.2	0.01	0.01	0.01
D.J. Campbell	CAR	0.7	0.04	0.18	0.5	0.2	0	0.01	0.02
Ray Ventrone	CLE	0.6	0.03	0.16	0.4	0.2	0	0.01	0.04
Marquice Cole	NE	0.6	0.02	0.08	0.3	0.2	0	0.06	0.01
Myron Lewis	TB	0.6	0.01	0.04	0.6	0.2	0	0	0.01
Johnny Patrick	NO	0.6	0.03	0.22	0.4	0.1	0	0.02	0.02
Colin Jones	CAR	0.6	0.01	0.03	0.3	0.2	0	0.06	0.02
Josh Robinson	MIN	0.6	0	0.29	0.4	0.3	0.02	0.01	0.02
Jayron Hosley	NYG	0.6	0.02	0.32	0.4	0.2	0	0.01	0.01
Winston Guy	SEA	0.6	0.01	0.09	0.5	0.3	0.01	0.01	0.01
Curtis Brown	PIT	0.6	0.03	0.21	0.4	0.2	0	0.01	0.01
Rafael Bush	NO	0.6	0.03	0.2	0.3	0.1	0	0.02	0.01
John Wendling	DET	0.5	0.02	0.15	0.4	0.1	0	0.02	0.01
Sherrick McManis	CHI	0.5	0.02	0.03	0.3	0.1	0	0.01	0.01
Byron Maxwell	SEA	0.5	0	0.02	0.3	0.1	0	0.06	0.01
Alfonzo Dennard	NE	0.5	0.03	0.17	0.3	0.2	0	0.01	0.01
Marcus Sherels	MIN	0.5	0	0	0	0	0	0	0
Brandon Harris	HOU	0.4	0.02	0.04	0.3	0.1	0	0	0.01
Shiloh Keo	HOU	0.4	0.01	0.04	0.3	0.2	0.01	0.01	0
Coty Sensabaugh	TEN	0.4	0	0.16	0.3	0.2	0	0.01	0.01
Chris Greenwood	DET	0.4	0	0.18	0.3	0.2	0	0.01	0.01
Tyler Sash	NYG	0.3	0	0.05	0.3	0.1	0	0	0.01
Ron Brooks	BUF	0.3	0	0	0.3	0.2	0	0.01	0.01
Trevin Wade	CLE	0.3	0	0.23	0.3	0.2	0	0.01	0.01
Jordan Bernstine	WAS	0.3	0	0.24	0.3	0.2	0.01	0	0.01
Bryan McCann	OAK	0.2	0	0	0	0	0	0	0
Champ Bailey	DEN	0	0	0	0	0	0	0	0
Will Allen	NE	0	0	0	0	0	0	0	0
Quentin Jammer	SD	0	0	0	0	0	0	0	0
Chris Hope	ATL	0	0	0	0	0	0	0	0
Nnamdi Asomugha	PHI	0	0	0	0	0	0	0	0
Asante Samuel	ATL	0	0	0	0	0	0	0	0
Rod Hood	STL	0	0	0	0	0	0	0	0
Dunta Robinson	ATL	0	0	0	0	0	0	0	0
Sean Jones	DET	0	0	0	0	0	0	0	0
Benny Sapp	MIN	0	0	0	0	0	0	0	0
Mike Adams	DEN	0	0	0	0	0	0	0	0
Brodney Pool	DAL	0	0	0	0	0	0	0	0
Stanford Routt	KC	0	0	0	0	0	0	0	0
Oshiomogho Atogwe	PHI	0	0	0	0	0	0	0	0
Travis Daniels	KC	0	0	0	0	0	0	0	0
Chris Carr	MIN	0	0	0	0	0	0	0	0
James Butler	STL	0	0	0	0	0	0	0	0
Atari Bigby	SD	0	0	0	0	0	0	0	0
Richard Marshall	MIA	0	0	0	0	0	0	0	0
Charlie Peprah	GB	0	0	0	0	0	0	0	0
Jarrad Page	MIN	0	0	0	0	0	0	0	0
Abram Elam	KC	0	0	0	0	0	0	0	0
Eric Weddle	SD	0	0	0	0	0	0	0	0
Tanard Jackson	WAS	0	0	0	0	0	0	0	0
Melvin Bullitt	IND	0	0	0	0	0	0	0	0
Byron Westbrook	WAS	0	0	0	0	0	0	0	0
Brent Grimes	ATL	0	0	0	0	0	0	0	0
Dominique Rodgers-Cromartie	PHI	0	0	0	0	0	0	0	0
Antoine Cason	SD	0	0	0	0	0	0	0	0
Brandon Flowers	KC	0	0	0	0	0	0	0	0
Tracy Porter	DEN	0	0	0	0	0	0	0	0
Tyrell Johnson	MIA	0	0	0	0	0	0	0	0
Reggie Smith	CAR	0	0	0	0	0	0	0	0
Antwaun Molden	NYG	0	0	0	0	0	0	0	0
Thomas DeCoud	ATL	0	0	0	0	0	0	0	0
Jonathan Wilhite	CHI	0	0	0	0	0	0	0	0
Josh Barrett	NE	0	0	0	0	0	0	0	0
Darius Butler	CAR	0	0	0	0	0	0	0	0
William Moore	ATL	0	0	0	0	0	0	0	0
Sean Smith	MIA	0	0	0	0	0	0	0	0
Kevin Barnes	DET	0	0	0	0	0	0	0	0
Christopher Owens	ATL	0	0	0	0	0	0	0	0
Donald Washington	KC	0	0	0	0	0	0	0	0
David Bruton	DEN	0	0	0	0	0	0	0	0
Chris Clemons	MIA	0	0	0	0	0	0	0	0
Morgan Trent	WAS	0	0	0	0	0	0	0	0
Troy Nolan	MIA	0	0	0	0	0	0	0	0
Danny Gorrer	BAL	0	0	0	0	0	0	0	0
Eric Berry	KC	0	0	0	0	0	0	0	0
Nate Allen	PHI	0	0	0	0	0	0	0	0
Javier Arenas	KC	0	0	0	0	0	0	0	0
Kevin Thomas	PHI	0	0	0	0	0	0	0	0
Darrell Stuckey	SD	0	0	0	0	0	0	0	0
Dominique Franks	ATL	0	0	0	0	0	0	0	0
Kendrick Lewis	KC	0	0	0	0	0	0	0	0
Nolan Carroll	MIA	0	0	0	0	0	0	0	0
Larry Asante	TB	0	0	0	0	0	0	0	0
Reshad Jones	MIA	0	0	0	0	0	0	0	0
Jordan Pugh	CAR	0	0	0	0	0	0	0	0
Kurt Coleman	PHI	0	0	0	0	0	0	0	0
Cassius Vaughn	IND	0	0	0	0	0	0	0	0
Aaron Berry	DET	0	0	0	0	0	0	0	0
Terrence Johnson	IND	0	0	0	0	0	0	0	0
Ras-I Dowling	NE	0	0	0	0	0	0	0	0
Rahim Moore	DEN	0	0	0	0	0	0	0	0
Marcus Gilchrist	SD	0	0	0	0	0	0	0	0
Jaiquawn Jarrett	PHI	0	0	0	0	0	0	0	0
DeMarcus Van Dyke	PIT	0	0	0	0	0	0	0	0
Shareece Wright	SD	0	0	0	0	0	0	0	0
Curtis Marsh	PHI	0	0	0	0	0	0	0	0
Brandon Hogan	CAR	0	0	0	0	0	0	0	0
Quinton Carter	DEN	0	0	0	0	0	0	0	0
Chimdi Chekwa	OAK	0	0	0	0	0	0	0	0
Jalil Brown	KC	0	0	0	0	0	0	0	0
Rashad Carmichael	HOU	0	0	0	0	0	0	0	0
Jermale Hines	IND	0	0	0	0	0	0	0	0
Chykie Brown	BAL	0	0	0	0	0	0	0	0
Chris Rucker	IND	0	0	0	0	0	0	0	0
Jimmy Wilson	MIA	0	0	0	0	0	0	0	0
David Caldwell	IND	0	0	0	0	0	0	0	0
Darrin Walls	ATL	0	0	0	0	0	0	0	0
Kevin Rutland	JAC	0	0	0	0	0	0	0	0
Brandon Taylor	SD	0	0	0	0	0	0	0	0
Omar Bolden	DEN	0	0	0	0	0	0	0	0
Brandon Boykin	PHI	0	0	0	0	0	0	0	0
Markelle Martin	TEN	0	0	0	0	0	0	0	0
Charles Mitchell	ATL	0	0	0	0	0	0	0	0
Reggie Corner	JAC	0	0	0	0	0	0	0	0
Drew Coleman	DET	0	0	0	0	0	0	0	0
Jim Leonhard	DEN	0	0	0	0	0	0	0	0
SydQuan Thompson	DEN	0	0	0	0	0	0	0	0
David Sims	PHI	0	0	0	0	0	0	0	0
Jacques Reeves	KC	0	0	0	0	0	0	0	0
James Ihedigbo	BAL	0	0	0	0	0	0	0	0
Robert McClain	ATL	0	0	0	0	0	0	0	0
