PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Ray Edwards	ATL	3.3	2	0.9	0.28	0.15	0.02	0	0.14
Muhammad Wilkerson	NYJ	3.3	2	1.1	0.34	0.02	0.12	0	0.15
Dwight Freeney	IND	3.2	0.8	0.4	0.65	0.02	0.19	0	0.05
Richard Seymour	OAK	3.1	1.8	0.7	0.34	0.04	0.01	0	0.18
Israel Idonije	CHI	3.1	1.9	0.9	0.25	0.08	0.06	0	0.05
Desmond Bryant	OAK	3.1	1.8	0.4	0.28	0.02	0.15	0	0.04
Dwan Edwards	CAR	3	2	1.7	0.29	0.02	0.04	0.01	0.07
Cullen Jenkins	PHI	3	2	0.5	0.26	0.07	0.01	0	0.02
Robert Quinn	STL	3	1.4	0.2	0.33	0.02	0.11	0	0.13
Quinton Coples	NYJ	3	1.4	0.6	0.41	0.05	0.04	0.01	0.06
Lawrence Jackson	DET	2.9	1.2	1.1	0.48	0.06	0.02	0	0.02
Chandler Jones	NE	2.9	1.2	0.8	0.47	0.05	0.03	0	0.05
Will Smith	NO	2.8	1.6	0.6	0.3	0.02	0.1	0.01	0.08
Darryl Tapp	PHI	2.8	1.8	0.6	0.14	0.12	0.12	0	0.28
Ray McDonald	SF	2.8	1.3	0.7	0.27	0.06	0.21	0.02	0.1
B.J. Raji	GB	2.8	1.2	0.8	0.45	0.06	0.02	0.01	0.15
Gerald McCoy	TB	2.8	1.6	0.5	0.34	0.02	0.08	0	0.13
Kevin Williams	MIN	2.7	1.9	1.4	0.18	0.02	0.12	0	0.3
Bruce Irvin	SEA	2.7	1.5	0.7	0.23	0.1	0.09	0	0.09
Stephen Bowen	WAS	2.5	1.3	1.7	0.35	0.04	0.01	0	0.05
Brandon Mebane	SEA	2.5	2.4	1.3	0.02	0.02	0.01	0	0.07
Ryan Pickett	GB	2.4	2.1	0.9	0.04	0.05	0.02	0	0.09
Kenyon Coleman	DAL	2.4	2.1	1.1	0.04	0.07	0.02	0	0.11
Frostee Rucker	CLE	2.4	1.9	1.1	0.15	0.02	0.01	0	0.07
Jason Hatcher	DAL	2.4	1.4	0.9	0.16	0.03	0.1	0.05	0.1
Glenn Dorsey	KC	2.4	2.2	2.3	0.02	0.02	0.01	0	0
Jason Jones	SEA	2.4	1.4	0.9	0.22	0.01	0.15	0	0.22
Cory Redding	IND	2.3	1.6	1.6	0.18	0.05	0.01	0.01	0.12
Jay Ratliff	DAL	2.3	1.7	0.8	0.08	0.11	0.03	0	0.14
Barry Cofield	WAS	2.3	1.5	1	0.14	0.08	0.04	0	0.31
Tony McDaniel	MIA	2.3	1.7	0.9	0.15	0.05	0.02	0	0.19
Adam Carriker	WAS	2.3	1.3	1.2	0.3	0.02	0.01	0	0.03
Red Bryant	SEA	2.3	1.5	1	0.02	0.04	0.02	0.06	0.11
Brandon Deaderick	NE	2.3	1	0.6	0.42	0.02	0.02	0	0
Kyle Love	NE	2.3	1.1	0.9	0.34	0.08	0.02	0	0.07
Alan Branch	SEA	2.2	1.5	1	0.17	0.02	0.08	0	0.06
Michael Brockers	STL	2.2	1.4	0.4	0.19	0.03	0.04	0.01	0.02
Juqua Parker	CLE	2.1	1.1	0.3	0.11	0.24	0.05	0	0.26
Kevin Vickerson	DEN	2.1	1.6	0.7	0.09	0.01	0.06	0.02	0.08
Turk McBride	NO	2.1	0.8	0.6	0.18	0.07	0.27	0	0
Paul Soliai	MIA	2.1	1.7	0.9	0.04	0.08	0.03	0	0.14
Tyson Jackson	KC	2.1	1.9	1.4	0.05	0.01	0.01	0	0.09
Tyson Alualu	JAC	2.1	1.3	1.3	0.19	0.04	0.05	0	0.03
Cameron Jordan	NO	2.1	1.4	0.8	0.04	0.2	0.02	0	0.18
Kendall Reyes	SD	2.1	1.1	0.4	0.28	0.03	0.02	0	0.03
Jerel Worthy	GB	2.1	1.1	0.5	0.28	0.03	0.02	0	0.04
Mike Patterson	PHI	2	1.8	0.7	0	0.03	0.06	0	0.01
Brodrick Bunkley	NO	2	1.7	0.6	0.02	0.01	0.1	0	0.01
Kendall Langford	STL	2	1.3	0.6	0.09	0.02	0.2	0	0.13
Derrick Morgan	TEN	2	1.4	0.7	0.19	0.01	0.01	0	0.12
Linval Joseph	NYG	2	1.6	1.1	0.1	0.02	0.01	0	0.17
Corey Liuget	SD	2	0.9	0.5	0.1	0.12	0.22	0	0.12
Justin Bannan	DEN	2	1.8	0.6	0.02	0.01	0.01	0	0.11
Jonathan Babineaux	ATL	1.9	1.1	1.2	0.13	0.05	0.08	0.01	0.16
Amobi Okoye	CHI	1.9	1.2	0.7	0.2	0.01	0.01	0	0.05
Ziggy Hood	PIT	1.9	1.2	0.7	0.21	0.02	0.01	0	0.06
Vaughn Martin	SD	1.9	1.4	1.3	0.14	0.02	0.01	0	0.01
Cameron Heyward	PIT	1.9	0.7	0.2	0.12	0.02	0.2	0	0.06
Dontari Poe	KC	1.9	1.4	0.8	0.05	0.03	0.06	0.01	0.13
Shea McClellin	CHI	1.9	1.3	0.5	0.16	0.02	0.01	0	0.05
Andre Branch	JAC	1.9	1.1	0.6	0.18	0.04	0.01	0	0.02
Brandon Graham	PHI	1.8	1.3	0.1	0.11	0.01	0.08	0	0
Kedric Golston	WAS	1.7	1.2	1.3	0.1	0.01	0.09	0	0.02
William Hayes	STL	1.7	1.3	0.5	0.08	0.03	0.03	0	0
Terrance Knighton	JAC	1.7	1.2	1	0.09	0.02	0.01	0.02	0.05
Roy Miller	TB	1.7	1.6	1.3	0.02	0.02	0.01	0	0
Henry Melton	CHI	1.7	0.9	0.4	0.24	0.02	0.02	0	0.01
Olivier Vernon	MIA	1.7	1	0.4	0.16	0.06	0.02	0	0.04
Aubrayo Franklin	SD	1.7	1.2	0.4	0.08	0.04	0.07	0	0
Corey Williams	DET	1.6	1.2	0.6	0.09	0.01	0.02	0.01	0.08
Letroy Guion	MIN	1.6	0.8	0.6	0.03	0.08	0.04	0	0.01
Vance Walker	ATL	1.6	0.9	0.5	0.1	0.08	0.1	0	0.01
C.J. Wilson	GB	1.6	1.3	0.6	0.06	0.02	0.02	0	0.01
Sean Lissemore	DAL	1.6	1.3	1	0.06	0.02	0.01	0	0
Drake Nevis	IND	1.6	1.5	1.8	0.02	0.01	0.01	0	0.24
Rocky Bernard	NYG	1.6	1.1	0.9	0.09	0.03	0.06	0	0.14
Austen Lane	JAC	1.5	1.1	0.9	0.12	0.02	0.01	0	0
Nick Fairley	DET	1.5	0.9	0.6	0.18	0.01	0.01	0	0
Stephen Paea	CHI	1.5	0.8	0.8	0.21	0.02	0.01	0	0
Ron Edwards	CAR	1.4	1	0.9	0.13	0.01	0.02	0	0.03
Chris Canty	NYG	1.4	1.3	1	0	0.01	0.01	0	0.09
Dan Williams	ARI	1.4	1.3	0.7	0.04	0.01	0.01	0	0.11
Casey Hampton	PIT	1.3	1	1.3	0.04	0.02	0.04	0	0.02
Isaac Sopoaga	SF	1.3	1.1	0.6	0.03	0.05	0.02	0	0.03
Sedrick Ellis	NO	1.3	0.9	1.1	0.08	0.02	0.04	0	0.1
Fili Moala	IND	1.3	0.9	0.7	0.1	0.02	0.01	0	0.02
SenDerrick Marks	TEN	1.3	0.9	0.8	0.03	0.02	0.09	0.02	0.07
Lawrence Sidbury	ATL	1.3	0.6	0.2	0.22	0.01	0.02	0	0
Keyunta Dawson	TEN	1.3	0.9	0.5	0.03	0.07	0.02	0	0.05
Marcus Spears	DAL	1.2	1	0.5	0.03	0.01	0.01	0	0.08
C.J. Mosley	JAC	1.2	0.7	0.7	0.08	0.03	0.08	0	0
Wallace Gilberry	TB	1.2	0.5	0.2	0.11	0.02	0.17	0	0.07
Darell Scott	STL	1.2	1.1	0.5	0.02	0.02	0.01	0	0
Sammie Hill	DET	1.2	0.8	0.8	0.09	0.04	0.04	0	0
Kenrick Ellis	NYJ	1.2	0.9	0.8	0.03	0.02	0.02	0	0
Dave Tollefson	OAK	1.1	0.5	0.5	0.17	0.04	0.02	0	0.08
Matt Toeaina	CHI	1.1	0.8	0.5	0.05	0.02	0.01	0	0.04
Everson Griffen	MIN	1.1	0.5	0.3	0.13	0.07	0.01	0	0.1
David Carter	ARI	1.1	0.5	0.4	0.09	0.02	0.14	0	0.07
Tyrone Crawford	DAL	1.1	0.8	0.3	0.08	0.01	0.01	0	0.02
Vonnie Holliday	ARI	1	0.8	0.3	0.06	0.01	0.01	0	0.06
Fred Evans	MIN	1	0.8	0.8	0.01	0.02	0.03	0	0
Al Woods	PIT	1	0.8	0.8	0.04	0.02	0.02	0	0
Ricardo Mathews	IND	1	0.6	0.6	0.09	0.01	0.01	0	0.2
Emmanuel Stephens	CLE	1	0.9	1.2	0.02	0.02	0.01	0	0
Allen Bailey	KC	1	0.5	0.2	0.05	0.12	0.01	0	0.1
Frank Alexander	CAR	1	0.6	0.3	0.1	0.02	0.02	0	0.01
Antonio Johnson	IND	0.9	0.6	0.7	0.02	0.02	0.05	0	0.11
Peria Jerry	ATL	0.9	0.5	0.3	0.04	0.01	0.1	0	0.06
Daniel Teo-Nesheim	TB	0.9	0.4	0.2	0.11	0.02	0.01	0	0
Cheta Ozougwu	CHI	0.9	0.8	0.2	0.03	0.02	0.01	0	0.02
Vinny Curry	PHI	0.9	0.9	0.2	0	0.01	0	0	0.02
Kheeston Randall	MIA	0.9	0.5	0.2	0.08	0.04	0.02	0	0.01
Nick Eason	ARI	0.8	0.4	0.3	0.1	0.01	0.01	0	0
Fletcher Cox	PHI	0.8	0.4	0.1	0.06	0.03	0.01	0	0.02
Jack Crawford	OAK	0.8	0.5	0.2	0.07	0.02	0.01	0	0.02
Cam Thomas	SD	0.7	0.7	0.4	0	0.01	0.02	0	0.04
Derek Wolfe	DEN	0.7	0.5	0.2	0.04	0.02	0.01	0	0.01
Markus Kuhn	NYG	0.7	0.4	0.2	0.08	0.02	0.02	0	0.01
Marvin Austin	NYG	0.7	0.4	0.2	0.05	0.02	0.02	0	0.01
Phillip Merling	GB	0.7	0.5	0.2	0.04	0.02	0.02	0	0.23
Mike Martin	TEN	0.7	0.4	0.2	0.07	0.01	0.02	0	0.01
Myron Pryor	NE	0.6	0.6	1.1	0	0.01	0.02	0	0
Jerry Hughes	IND	0.6	0.3	0.3	0.06	0.02	0.01	0	0
Mike Neal	GB	0.6	0.3	0.3	0	0.01	0.13	0	0
Sione Fua	CAR	0.6	0.4	0.6	0.03	0.02	0.02	0	0
Christian Ballard	MIN	0.6	0.4	0.5	0.02	0.02	0.02	0	0.01
John Hughes	CLE	0.6	0.4	0.2	0.04	0.02	0.01	0	0.01
Akiem Hicks	NO	0.6	0.4	0.1	0.04	0.01	0.02	0	0.01
Alameda Taamu	PIT	0.6	0.4	0.3	0.06	0.01	0.02	0.01	0.05
Jaye Howard	SEA	0.6	0.4	0.2	0.03	0.02	0.01	0	0.01
Billy Winn	CLE	0.6	0.4	0.2	0.04	0.02	0.01	0	0.01
Travian Robertson	ATL	0.6	0.4	0.3	0.04	0.01	0.01	0	0.01
George Selvie	JAC	0.5	0.4	0.3	0	0.03	0.01	0	0
Jake Bequette	NE	0.5	0.4	0.3	0	0.01	0.01	0	0.02
Christo Bilukidi	OAK	0.5	0.3	0.1	0.05	0.01	0.01	0	0.01
Corey Wootton	CHI	0.4	0.3	0.2	0.03	0.01	0.01	0	0
Mike Daniels	GB	0.4	0.4	0.1	0	0.01	0.01	0	0.02
Josh Chapman	IND	0.4	0.2	0.2	0.04	0	0.01	0	0.01
Malik Jackson	DEN	0.4	0.3	0.1	0.03	0	0.01	0	0.01
Greg Scruggs	SEA	0.4	0.3	0.2	0.03	0.01	0.01	0	0.01
Andre Carter	NE	0	0	0	0	0	0	0	0
Shaun Rogers	NYG	0	0	0	0	0	0	0	0
Terrell Suggs	BAL	0	0	0	0	0	0	0	0
Ty Warren	DEN	0	0	0	0	0	0	0	0
Tyler Brayton	IND	0	0	0	0	0	0	0	0
Chris Kelsay	BUF	0	0	0	0	0	0	0	0
Jacques Cesaire	SD	0	0	0	0	0	0	0	0
Shaun Smith	TEN	0	0	0	0	0	0	0	0
Darrion Scott	WAS	0	0	0	0	0	0	0	0
Anthony Hargrove	GB	0	0	0	0	0	0	0	0
Robert Geathers	CIN	0	0	0	0	0	0	0	0
Dave Ball	TEN	0	0	0	0	0	0	0	0
Antonio Smith	HOU	0	0	0	0	0	0	0	0
Amon Gordon	KC	0	0	0	0	0	0	0	0
Spencer Johnson	BUF	0	0	0	0	0	0	0	0
Luis Castillo	SD	0	0	0	0	0	0	0	0
Shaun Cody	HOU	0	0	0	0	0	0	0	0
Chauncey Davis	CHI	0	0	0	0	0	0	0	0
Jonathan Fanene	NE	0	0	0	0	0	0	0	0
Mario Williams	BUF	0	0	0	0	0	0	0	0
Haloti Ngata	BAL	0	0	0	0	0	0	0	0
John McCargo	CHI	0	0	0	0	0	0	0	0
Domata Peko	CIN	0	0	0	0	0	0	0	0
Kyle Williams	BUF	0	0	0	0	0	0	0	0
Mark Anderson	BUF	0	0	0	0	0	0	0	0
Jason Hunter	DEN	0	0	0	0	0	0	0	0
Brandon McKinney	IND	0	0	0	0	0	0	0	0
Remi Ayodele	NO	0	0	0	0	0	0	0	0
Jamaal Anderson	CIN	0	0	0	0	0	0	0	0
Jeff Charleston	MIN	0	0	0	0	0	0	0	0
Derrick Harvey	CIN	0	0	0	0	0	0	0	0
Trevor Laws	STL	0	0	0	0	0	0	0	0
Pat Sims	CIN	0	0	0	0	0	0	0	0
Andre Fluellen	DET	0	0	0	0	0	0	0	0
DeMario Pressley	CHI	0	0	0	0	0	0	0	0
Jason Shirley	IND	0	0	0	0	0	0	0	0
Nick Hayden	CIN	0	0	0	0	0	0	0	0
Brian Schaefering	CLE	0	0	0	0	0	0	0	0
Everette Brown	DET	0	0	0	0	0	0	0	0
Connor Barwin	HOU	0	0	0	0	0	0	0	0
Paul Kruger	BAL	0	0	0	0	0	0	0	0
Michael Johnson	CIN	0	0	0	0	0	0	0	0
Kyle Moore	BUF	0	0	0	0	0	0	0	0
Jarius Wynn	GB	0	0	0	0	0	0	0	0
Antonio Dixon	PHI	0	0	0	0	0	0	0	0
Tim Jamison	HOU	0	0	0	0	0	0	0	0
Brian Price	CHI	0	0	0	0	0	0	0	0
Torell Troup	BUF	0	0	0	0	0	0	0	0
Carlos Dunlap	CIN	0	0	0	0	0	0	0	0
Terrence Cody	BAL	0	0	0	0	0	0	0	0
Alex Carrington	BUF	0	0	0	0	0	0	0	0
Earl Mitchell	HOU	0	0	0	0	0	0	0	0
Corey Peters	ATL	0	0	0	0	0	0	0	0
Geno Atkins	CIN	0	0	0	0	0	0	0	0
Arthur Jones	BAL	0	0	0	0	0	0	0	0
Junior Galette	NO	0	0	0	0	0	0	0	0
Marcell Dareus	BUF	0	0	0	0	0	0	0	0
J.J. Watt	HOU	0	0	0	0	0	0	0	0
Phil Taylor	CLE	0	0	0	0	0	0	0	0
Jarvis Jenkins	WAS	0	0	0	0	0	0	0	0
DaQuan Bowers	TB	0	0	0	0	0	0	0	0
Terrell McClain	CAR	0	0	0	0	0	0	0	0
Zach Clayton	TEN	0	0	0	0	0	0	0	0
Cliff Matthews	ATL	0	0	0	0	0	0	0	0
Chris Neild	WAS	0	0	0	0	0	0	0	0
John Chick	JAC	0	0	0	0	0	0	0	0
Devon Still	CIN	0	0	0	0	0	0	0	0
Brandon Thompson	CIN	0	0	0	0	0	0	0	0
Jared Crick	HOU	0	0	0	0	0	0	0	0
DeAngelo Tyson	BAL	0	0	0	0	0	0	0	0
Thomas Johnson	NO	0	0	0	0	0	0	0	0
