PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Daryl Washington	ARI	6	4.8	0.8	0.26	0.01	0.03	0.06	0.24
Von Miller	DEN	5.9	3.1	0.9	0.68	0.02	0.31	0	0.26
Anthony Spencer	DAL	5.8	3.2	1.3	0.43	0.04	0.51	0.01	0.07
Tamba Hali	KC	5.7	2.7	1.5	0.56	0.09	0.5	0	0.05
Rolando McClain	OAK	5.7	5.2	2.3	0.12	0.02	0.01	0.02	0.67
Lawrence Timmons	PIT	5.6	4.2	2.5	0.22	0.09	0.05	0.07	0.37
Curtis Lofton	NO	5.6	4.5	2.9	0.08	0.07	0.13	0.05	0.36
Nick Barnett	BUF	5.5	3.9	3.9	0.11	0.01	0.09	0.16	0.29
Lance Briggs	CHI	5.5	5	1.4	0.02	0.01	0.14	0.04	0.21
Stephen Tulloch	DET	5.5	4.3	2.4	0.17	0.13	0.04	0.05	0.3
Paul Posluszny	JAC	5.5	4.2	3.1	0.2	0.03	0.05	0.09	0.46
Ryan Kerrigan	WAS	5.5	2.8	2.1	0.54	0.02	0.31	0.06	0.21
Colin McCarthy	TEN	5.5	4	1.7	0.02	0.17	0.22	0.08	0.19
Donta Hightower	NE	5.5	3.3	2.6	0.45	0.08	0.18	0.02	0.18
Pat Angerer	IND	5.4	4.5	5	0.04	0.06	0.17	0.04	0.17
Jamar Chaney	PHI	5.4	4.2	2.1	0.03	0.04	0.08	0.15	0.43
Daryl Smith	JAC	5.3	4	2.2	0.22	0.02	0.13	0.06	0.5
Leroy Hill	SEA	5.3	3.9	1.9	0.34	0.02	0.15	0.01	0.04
Navorro Bowman	SF	5.3	4.4	1.6	0.1	0.15	0.01	0.01	0.34
Calvin Pace	NYJ	5.2	3.1	1.4	0.24	0.09	0.32	0.08	0.15
Michael Boley	NYG	5.2	4.1	1.6	0.14	0.14	0.06	0.05	0.23
Kamerion Wimbley	TEN	5.2	3.5	1.2	0.46	0.01	0.05	0.02	0.13
Cameron Wake	MIA	5.1	3.3	0.8	0.43	0.04	0.19	0	0.18
Takeo Spikes	SD	5	4.1	3	0.05	0.04	0.01	0.12	0.3
Brandon Spikes	NE	5	3	2.3	0.21	0.14	0.18	0.1	0.28
Brooks Reed	HOU	5	2	1.2	0.77	0.13	0.11	0.01	0.11
Scott Fujita	CLE	4.9	3.5	2.1	0.11	0.02	0.07	0.1	0.2
Shaun Phillips	SD	4.9	2.8	1	0.3	0.06	0.01	0.18	0.41
Nick Perry	GB	4.9	3.8	1.6	0.21	0.06	0.1	0.03	0.2
Erin Henderson	MIN	4.8	3.9	3.2	0.14	0.05	0.15	0	0.08
Mason Foster	TB	4.8	3.8	2.4	0.14	0.08	0.06	0.04	0.11
Melvin Ingram	SD	4.8	3.7	1.5	0.1	0.08	0.16	0.04	0.21
A.J. Hawk	GB	4.7	4.2	2.9	0.08	0.03	0.01	0.04	0.32
Quincy Black	TB	4.7	4	1.1	0.05	0.02	0.07	0.05	0.08
Brian Orakpo	WAS	4.7	2.1	2.3	0.62	0.04	0.17	0	0.2
Rey Maualuga	CIN	4.6	3.3	3.2	0.03	0.09	0.3	0.05	0.12
David Hawthorne	NO	4.5	3.4	2.4	0.07	0.07	0.06	0.08	0.32
Will Witherspoon	TEN	4.4	2.8	1.6	0.22	0.12	0.13	0.07	0.22
Paris Lenon	ARI	4.4	3.9	2.2	0.14	0.03	0.02	0.01	0.17
Justin Durant	DET	4.4	3.5	1.5	0.16	0.11	0.07	0.01	0.07
Antwan Barnes	SD	4.3	1.9	0.4	0.52	0.01	0.36	0.01	0.08
Justin Houston	KC	4.3	2.6	0.7	0.35	0.14	0.14	0.01	0.17
Bart Scott	NYJ	4.2	3.1	1.2	0.13	0.1	0.1	0.01	0.1
Barrett Ruud	NO	4.2	3.4	2.1	0.08	0.01	0.09	0.06	0.32
Elvis Dumervil	DEN	4.2	2	0.9	0.58	0.08	0.08	0	0.06
DeAndre Levy	DET	4.1	3.6	2.4	0.06	0.02	0.05	0.04	0.09
Mychal Kendricks	PHI	4.1	3.1	1.2	0.11	0.09	0.09	0.03	0.16
Zach Brown	TEN	4.1	3.2	1.4	0.13	0.05	0.14	0.01	0.12
Lavonte David	TB	4.1	3.5	1.2	0.08	0.05	0.06	0.01	0.13
Jo-Lonn Dunbar	STL	4	3.3	1.3	0.13	0.04	0.11	0.01	0.22
Akeem Ayers	TEN	4	3	2.2	0.18	0.08	0.11	0.01	0.1
Ahmad Brooks	SF	3.9	1.6	0.7	0.66	0.02	0.07	0.02	0.23
Dan Connor	DAL	3.9	3.3	1.6	0.04	0.03	0.14	0.01	0.03
K.J. Wright	SEA	3.9	2.6	1.2	0.2	0.1	0.16	0.01	0.13
Rocky McIntosh	STL	3.8	3.2	1.2	0.16	0.02	0.02	0	0.07
Keith Rivers	NYG	3.8	3.4	1.5	0.08	0.01	0.03	0.01	0.17
Joe Mays	DEN	3.8	3.6	1	0.02	0.02	0.01	0	0.11
Jovan Belcher	KC	3.8	3.5	2.5	0.03	0.02	0.03	0.01	0.07
Sam Acho	ARI	3.8	1.6	0.4	0.46	0.04	0.31	0	0.08
DeMeco Ryans	PHI	3.7	3.3	2.1	0.02	0.02	0.1	0.01	0.17
Thomas Howard	CIN	3.7	3.1	2.4	0.04	0.06	0.15	0	0.14
Stephen Nicholas	ATL	3.7	2.6	2	0.04	0.12	0.3	0.02	0.12
Geno Hayes	CHI	3.7	2.8	1.5	0.07	0.02	0.15	0.05	0.17
Brian Rolle	PHI	3.7	2.8	1.1	0.05	0.15	0.12	0.01	0.26
Bobby Wagner	SEA	3.7	2.8	1.6	0.12	0.07	0.12	0.01	0.15
Pernell McPhee	BAL	3.6	2.3	1.3	0.27	0.06	0.1	0.01	0.14
Wesley Woodyard	DEN	3.5	3.2	1.6	0.03	0.01	0.09	0.01	0.09
Kavell Conner	IND	3.5	2.9	3.7	0.01	0.1	0.1	0	0.07
Jacquian Williams	NYG	3.5	2.7	0.9	0.05	0.17	0.02	0.01	0.26
Chase Blackburn	NYG	3.4	2.1	1.3	0.02	0.1	0.01	0.17	0.16
Philip Wheeler	OAK	3.4	3.1	1.4	0.06	0.02	0.02	0.01	0.04
Jameel McClain	BAL	3.4	2.9	2.9	0.06	0.06	0.01	0.02	0.21
Whitney Mercilus	HOU	3.4	2.4	1.1	0.26	0.03	0.07	0.02	0.13
Koa Misi	MIA	3.2	2.4	1.6	0.12	0.12	0.01	0.01	0.08
Bradie James	HOU	3	2.3	1.6	0.04	0.08	0.11	0.01	0.14
Mario Haggan	STL	3	1.7	0.7	0.13	0.13	0.08	0.06	0.06
Jarret Johnson	SD	2.9	2.4	1.4	0.06	0.05	0.07	0.01	0.09
Jason Worilds	PIT	2.9	1.3	0.8	0.41	0.04	0.1	0.01	0.05
Brandon Siler	KC	2.8	2.2	1.6	0.06	0.02	0.01	0.04	0.13
Robert Ayers	DEN	2.8	1.7	1	0.24	0.05	0.1	0.01	0.1
Courtney Upshaw	BAL	2.8	2.2	1.2	0.09	0.03	0.1	0.01	0.06
Bryan Thomas	NYJ	2.7	1.8	0.9	0.14	0.03	0.07	0.05	0.17
Scott Shanle	NO	2.7	2.2	1.7	0.06	0.02	0.07	0.04	0.25
Parys Haralson	SF	2.7	1.3	0.5	0.26	0.04	0.18	0.02	0.07
Demario Davis	NYJ	2.7	2.4	1.1	0.04	0.01	0.02	0.01	0.11
Jonathan Vilma	NO	2.6	2.2	1.1	0.05	0.04	0.03	0.01	0.1
Larry English	SD	2.6	1.2	0.4	0.44	0.01	0.02	0.01	0.05
Mike Peterson	ATL	2.5	1.5	1.1	0.02	0.1	0.08	0.07	0.15
Manny Lawson	CIN	2.5	1.9	1.8	0.11	0.02	0.06	0.01	0.21
Jonathan Casillas	NO	2.5	1.8	0.9	0.22	0.01	0.01	0.01	0.15
Perry Riley	WAS	2.5	1.9	2.3	0.07	0.12	0.01	0	0.17
Keith Brooking	DEN	2.4	2.4	1.3	0.02	0.01	0.01	0	0.19
James-Michael Johnson	CLE	2.4	1.9	1	0.1	0.03	0.07	0	0.06
Mario Harvey	IND	2.4	2	1.8	0.04	0.05	0.05	0	0.03
OBrien Schofield	ARI	2.3	1.1	0.2	0.28	0.02	0.17	0.01	0.03
Kelvin Sheppard	BUF	2.3	1.9	1.3	0.02	0.06	0.01	0.02	0.08
Clint Session	JAC	2.2	1.9	1.3	0.03	0.01	0.13	0	0.04
D.J. Smith	GB	2.1	1.7	0.8	0.04	0.01	0.01	0.05	0.07
Erik Walden	GB	2	1.8	1	0	0.02	0.02	0.02	0.11
Jasper Brinkley	MIN	2	1.7	0.9	0.08	0.02	0.03	0	0.02
Russell Allen	JAC	2	1.3	0.9	0.02	0.02	0.13	0.04	0.1
Casey Matthews	PHI	2	1.7	0.7	0.04	0.03	0.01	0.01	0.04
Kyle Wilber	DAL	2	1.5	0.7	0.1	0.02	0.03	0	0.06
Larry Foote	PIT	1.9	1.4	1.1	0.1	0.02	0.01	0.01	0.06
Dannell Ellerbe	BAL	1.9	1.7	1	0.02	0.02	0.05	0.01	0.08
Sergio Kindle	BAL	1.9	1.3	0.7	0.16	0.01	0.02	0.01	0.06
Brad Jones	GB	1.8	0.8	0.6	0.18	0.01	0.01	0.01	0.04
Marvin Mitchell	MIN	1.7	1.1	0.6	0.07	0.02	0.07	0.04	0.08
Akeem Jordan	PHI	1.7	1.4	0.6	0.03	0.03	0.01	0.01	0.05
Miles Burris	OAK	1.7	1.3	0.6	0.03	0.04	0.05	0.01	0.04
Kroy Biermann	ATL	1.6	1	1.4	0.09	0.02	0.02	0.04	0.08
Kaluka Maiava	CLE	1.6	1.2	0.2	0.01	0.02	0.09	0.01	0.05
Willie Young	DET	1.6	0.5	0.4	0.3	0.01	0.06	0.01	0.05
Jerrell Freeman	IND	1.6	1.4	1.1	0.01	0.03	0.02	0	0.03
Kirk Morrison	BUF	1.5	1.2	0.7	0.05	0.01	0.02	0.01	0.08
Stewart Bradley	ARI	1.5	1.4	0.8	0.02	0.01	0.01	0.01	0.13
Adam Hayward	TB	1.5	1.2	0.3	0.02	0.06	0.01	0.01	0.03
Nick Roach	CHI	1.5	1.3	0.6	0.02	0.02	0.01	0.01	0.14
Victor Butler	DAL	1.5	0.6	0.4	0.24	0.02	0.04	0	0.06
Arthur Moats	BUF	1.5	0.5	1	0.17	0.08	0.12	0.02	0.04
Keenan Robinson	WAS	1.5	1.2	1.1	0.07	0.01	0.01	0	0.05
Clark Haggans	SF	1.4	1.3	0.8	0	0.03	0	0.01	0.12
Dekoda Watson	TB	1.4	1	0.2	0.03	0.05	0.04	0.01	0.11
Tahir Whitehead	DET	1.4	1	0.5	0.06	0.02	0.07	0	0.03
Tank Carder	CLE	1.4	1.1	0.5	0.03	0.04	0.05	0.01	0.03
Brendon Ayanbadejo	BAL	1.3	1.1	0.4	0.03	0.05	0.01	0	0.1
Will Herring	NO	1.3	0.6	0.2	0.03	0.01	0.05	0.09	0.11
Quentin Groves	ARI	1.3	0.9	0.4	0.04	0.02	0.07	0.01	0.06
Gerald McRath	TEN	1.3	1.1	0.6	0.04	0.01	0.01	0	0.08
Jermaine Cunningham	NE	1.3	0.6	0.4	0.1	0.01	0.14	0.02	0.03
Ronnell Lewis	DET	1.3	1	0.6	0.06	0.02	0.04	0	0.03
Zac Diles	TEN	1.3	1.2	0.6	0.02	0.01	0.02	0	0.04
Keenan Clayton	OAK	1.2	1	0.8	0.02	0.02	0.02	0.01	0.16
Martez Wilson	NO	1.2	0.3	0.3	0.22	0.01	0.05	0	0.04
Tim Dobbins	HOU	1.1	0.7	0.4	0.06	0.01	0.08	0.01	0.05
Moise Fokou	IND	1.1	1.1	1.3	0	0	0.02	0	0.05
Darryl Sharpton	HOU	1.1	0.9	0.3	0.05	0.01	0.01	0.01	0.04
Austin Spitler	MIA	1.1	0.5	0.2	0.02	0.15	0.02	0.01	0.04
Najee Goode	TB	1.1	0.9	0.3	0.01	0	0.05	0.01	0.03
Adrian Tracy	NYG	1.1	0.8	0.4	0.04	0.02	0.01	0.01	0.05
Demorrio Williams	SD	1	0.7	0.2	0.02	0.01	0.01	0.02	0.04
Andy Studebaker	KC	1	0.4	0.5	0.02	0.06	0.08	0.01	0.04
Tracy White	NE	0.9	0.5	0.7	0.07	0.02	0.02	0.01	0.04
Tim Shaw	TEN	0.9	0.5	0.2	0.02	0.04	0.01	0	0.04
Trevor Scott	NE	0.9	0.5	0.4	0.07	0.01	0.02	0.01	0.04
Patrick Bailey	TEN	0.9	0.5	0.2	0.03	0.01	0.02	0	0.04
Travis Goethel	OAK	0.9	0.7	0.2	0.02	0.02	0.01	0.01	0.04
Malcolm Smith	SEA	0.9	0.4	0.2	0.14	0.02	0.01	0.01	0.05
Terrell Manning	GB	0.9	0.7	0.3	0	0.01	0.05	0.02	0.06
Brandon Johnson	PIT	0.9	0.6	0.8	0.04	0.01	0.01	0.02	0.18
Eugene Sims	STL	0.8	0.5	0.2	0.04	0.04	0.02	0	0.05
Bruce Carter	DAL	0.8	0.5	0.2	0.04	0.03	0.01	0.01	0.1
Brandon Marshall	JAC	0.8	0.7	0.5	0	0.01	0.05	0	0.02
Heath Farwell	SEA	0.7	0.4	0.2	0.03	0.02	0.01	0.01	0.05
Blake Costanzo	CHI	0.7	0.4	0.1	0.02	0.06	0.01	0.01	0.03
Tavares Gooden	SF	0.7	0.3	0.1	0.04	0.03	0.02	0.02	0.07
Jason Phillips	CAR	0.7	0.5	0.3	0.02	0.02	0.01	0.01	0.03
Ashlee Palmer	DET	0.7	0.6	0.2	0.02	0.01	0.01	0	0.04
Josh Hull	STL	0.7	0.4	0.2	0.05	0.02	0.01	0.01	0.04
Akeem Dent	ATL	0.7	0.4	0.2	0.01	0.02	0.02	0.02	0.06
Cameron Sheffield	KC	0.7	0.4	0.2	0.02	0.02	0.02	0.01	0.04
Nigel Bradham	BUF	0.7	0.6	0.4	0	0.01	0.02	0	0.04
Stevenson Sylvester	PIT	0.6	0.4	0.2	0.04	0.02	0	0.01	0.04
Nate Irving	DEN	0.6	0.4	0.2	0.03	0.02	0.01	0	0.04
Darius Fleming	SF	0.6	0.6	0.2	0	0.01	0	0	0.06
Travis Lewis	DET	0.6	0.4	0.3	0.02	0.01	0.06	0	0.03
Chris Carter	PIT	0.6	0.4	0.2	0.03	0.02	0.01	0.01	0.04
Doug Hogue	DET	0.5	0.3	0.1	0.03	0.02	0.02	0	0.03
Ricky Brown	BAL	0.5	0.3	0.2	0.01	0.04	0.03	0	0.04
Kenny Onatolu	CAR	0.4	0.3	0.2	0.02	0.01	0.01	0.01	0.03
Andrew Gachkar	SD	0.4	0.3	0.2	0	0.01	0.01	0.01	0.04
Chris White	BUF	0.3	0.3	0.2	0	0.01	0.02	0	0.05
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
