PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Bradie James	HOU	3.1	2.5	1.6	0.02	0.09	0.12	0.02	0.13
Ahmad Brooks	SF	3.1	2.1	1	0.27	0.01	0.04	0.01	0.1
Chase Blackburn	NYG	2.9	2	1.3	0.03	0.08	0.01	0.11	0.15
Robert Ayers	DEN	2.9	1.8	1.2	0.25	0.06	0.09	0	0.1
Jason Worilds	PIT	2.9	1.5	0.8	0.35	0.04	0.09	0.01	0.04
Demario Davis	NYJ	2.9	2.6	1.3	0.05	0.02	0.02	0.02	0.12
Bryan Thomas	NYJ	2.8	1.9	1.1	0.19	0.02	0.05	0.03	0.18
Mario Haggan	STL	2.8	1.5	0.6	0.13	0.1	0.06	0.08	0.07
Scott Shanle	NO	2.8	2.2	1.5	0.08	0.03	0.07	0.02	0.25
Perry Riley	WAS	2.8	2.2	2.2	0.06	0.14	0.02	0	0.13
Mike Peterson	ATL	2.7	1.8	1.2	0.02	0.06	0.1	0.09	0.16
OBrien Schofield	ARI	2.7	1	0.2	0.37	0.02	0.22	0	0.05
James-Michael Johnson	CLE	2.7	2	1	0.12	0.04	0.07	0.01	0.09
Keith Brooking	DEN	2.6	2.5	1.4	0.01	0.01	0.01	0	0.18
Jonathan Vilma	NO	2.6	2.2	1.1	0.08	0.04	0.04	0.01	0.09
Brandon Siler	KC	2.6	2.2	1.1	0.03	0.02	0.02	0.05	0.17
Jonathan Casillas	NO	2.6	1.7	0.9	0.29	0.01	0.01	0	0.12
Courtney Upshaw	BAL	2.6	2	1.2	0.1	0.02	0.12	0	0.06
Manny Lawson	CIN	2.5	2	1.9	0.08	0.02	0.07	0.02	0.22
Kelvin Sheppard	BUF	2.5	2.1	1.3	0.02	0.06	0.01	0.01	0.04
Parys Haralson	SF	2.4	1.8	0.7	0.1	0.03	0.11	0.01	0.02
Mario Harvey	IND	2.3	1.8	1.7	0.05	0.05	0.04	0.01	0.04
Clint Session	JAC	2.2	2	1.2	0	0.01	0.11	0	0.02
Erik Walden	GB	2.1	1.9	1	0	0.03	0.02	0.02	0.11
D.J. Smith	GB	2.1	1.7	0.8	0.02	0.01	0.02	0.04	0.04
Clark Haggans	SF	2	1.7	1.3	0	0.02	0.11	0.01	0.08
Larry Foote	PIT	2	1.6	1	0.09	0.01	0.01	0.01	0.07
Jasper Brinkley	MIN	2	1.5	0.8	0.08	0.04	0.06	0	0.03
Casey Matthews	PHI	2	1.5	0.5	0.08	0.02	0.01	0.01	0.05
Russell Allen	JAC	1.9	1.3	0.8	0.02	0.01	0.11	0.04	0.13
Miles Burris	OAK	1.9	1.4	0.5	0.03	0.04	0.06	0.02	0.06
Kroy Biermann	ATL	1.8	1	1.5	0.12	0.01	0.02	0.06	0.08
Dannell Ellerbe	BAL	1.8	1.5	0.9	0.04	0.02	0.04	0.01	0.05
Kyle Wilber	DAL	1.8	1.4	0.7	0.09	0.01	0.03	0	0.08
Marvin Mitchell	MIN	1.7	1.1	0.6	0.08	0.04	0.07	0.02	0.09
Victor Butler	DAL	1.7	0.6	0.4	0.29	0.02	0.05	0.01	0.04
Brad Jones	GB	1.7	0.8	0.7	0.12	0.01	0.02	0.02	0.04
Sergio Kindle	BAL	1.7	1.2	0.6	0.13	0.01	0.01	0.01	0.05
Stewart Bradley	ARI	1.6	1.4	0.7	0.04	0.01	0.02	0.01	0.21
Jerrell Freeman	IND	1.6	1.2	1	0.02	0.04	0.03	0.01	0.04
Kirk Morrison	BUF	1.5	1.2	0.8	0.06	0.01	0.01	0.01	0.05
Arthur Moats	BUF	1.5	0.5	0.9	0.22	0.06	0.07	0.01	0.03
Dekoda Watson	TB	1.5	1	0.2	0.06	0.06	0.05	0.01	0.13
Keenan Robinson	WAS	1.5	1.3	0.9	0.04	0.01	0.02	0.01	0.05
Adam Hayward	TB	1.4	1.2	0.3	0.01	0.03	0.01	0.01	0.04
Akeem Jordan	PHI	1.4	1.2	0.5	0.03	0.02	0.01	0.01	0.05
Gerald McRath	TEN	1.4	1.2	0.5	0.03	0.01	0.02	0	0.09
Martez Wilson	NO	1.4	0.3	0.2	0.29	0.01	0.07	0	0.05
Ronnell Lewis	DET	1.4	1.2	0.6	0.03	0.01	0.02	0	0.03
Brendon Ayanbadejo	BAL	1.3	0.9	0.4	0.04	0.06	0.02	0.01	0.08
Nick Roach	CHI	1.3	1.1	0.4	0.02	0.01	0.01	0.01	0.16
Quentin Groves	ARI	1.3	0.9	0.4	0.04	0.01	0.1	0.01	0.11
Kaluka Maiava	CLE	1.3	1	0.3	0.03	0.02	0.07	0.01	0.05
Tahir Whitehead	DET	1.3	1.1	0.6	0.02	0.02	0.04	0	0.02
Tank Carder	CLE	1.3	0.9	0.5	0.03	0.04	0.06	0.01	0.04
Zac Diles	TEN	1.3	1.2	0.6	0.02	0	0.01	0	0.03
Jermaine Cunningham	NE	1.2	0.7	0.4	0.04	0.02	0.15	0.01	0.05
Willie Young	DET	1.2	0.6	0.4	0.16	0.01	0.04	0.01	0.04
Brandon Johnson	PIT	1.2	1	0.7	0.04	0.01	0.01	0.01	0.18
Tracy White	NE	1.1	0.7	0.6	0.05	0.02	0.03	0.02	0.06
Moise Fokou	IND	1.1	0.9	1.1	0.01	0.01	0.03	0	0.06
Keenan Clayton	OAK	1.1	1	0.8	0.01	0.01	0.01	0.01	0.17
Austin Spitler	MIA	1.1	0.6	0.2	0.04	0.12	0.02	0.01	0.04
Malcolm Smith	SEA	1.1	0.4	0.2	0.17	0.03	0.01	0.01	0.04
Najee Goode	TB	1.1	0.9	0.3	0.01	0.01	0.04	0.01	0.02
Tim Dobbins	HOU	1	0.7	0.4	0.02	0.01	0.09	0	0.05
Will Herring	NO	1	0.6	0.2	0.04	0.01	0.04	0.04	0.1
Andy Studebaker	KC	1	0.4	0.5	0.04	0.1	0.09	0.01	0.02
Darryl Sharpton	HOU	1	0.9	0.3	0.02	0.01	0.01	0.01	0.04
Terrell Manning	GB	1	0.7	0.3	0	0.01	0.06	0.02	0.04
Adrian Tracy	NYG	1	0.8	0.3	0.03	0.01	0.01	0.01	0.04
Tim Shaw	TEN	0.9	0.5	0.2	0.02	0.02	0.02	0.01	0.04
Patrick Bailey	TEN	0.9	0.5	0.2	0.03	0.02	0.02	0.01	0.03
Travis Goethel	OAK	0.9	0.7	0.2	0.02	0.02	0.02	0.01	0.05
Brandon Marshall	JAC	0.9	0.8	0.4	0	0.01	0.04	0	0.02
Darius Fleming	SF	0.9	0.8	0.3	0	0.01	0.05	0.01	0.03
Demorrio Williams	SD	0.8	0.6	0.2	0.02	0.02	0.01	0.01	0.05
Heath Farwell	SEA	0.8	0.4	0.2	0.04	0.02	0.01	0.02	0.04
Trevor Scott	NE	0.8	0.5	0.5	0.03	0.01	0.03	0.01	0.05
Eugene Sims	STL	0.8	0.5	0.1	0.04	0.04	0.02	0.01	0.1
Ashlee Palmer	DET	0.7	0.6	0.2	0.02	0.01	0.01	0.01	0.02
Stevenson Sylvester	PIT	0.7	0.4	0.2	0.04	0.02	0.01	0.01	0.04
Bruce Carter	DAL	0.7	0.5	0.2	0.05	0.02	0.02	0.01	0.09
Travis Lewis	DET	0.7	0.5	0.3	0.01	0.01	0.06	0	0.02
Blake Costanzo	CHI	0.6	0.3	0.1	0.02	0.05	0.01	0.01	0.04
Tavares Gooden	SF	0.6	0.4	0.1	0.02	0.02	0.01	0.01	0.02
Jason Phillips	CAR	0.6	0.5	0.2	0.02	0.02	0.02	0.01	0.05
Josh Hull	STL	0.6	0.3	0.2	0.03	0.02	0.01	0.01	0.05
Nate Irving	DEN	0.6	0.4	0.2	0.03	0.01	0.01	0	0.03
Akeem Dent	ATL	0.6	0.4	0.2	0.01	0.02	0.02	0.02	0.06
Cameron Sheffield	KC	0.6	0.4	0.2	0.01	0.02	0.01	0.01	0.04
Nigel Bradham	BUF	0.6	0.5	0.4	0	0.01	0	0	0.03
Chris Carter	PIT	0.6	0.4	0.2	0.03	0.02	0.01	0.01	0.04
Kenny Onatolu	CAR	0.5	0.3	0.2	0.01	0	0.01	0.01	0.03
Doug Hogue	DET	0.5	0.4	0.2	0.01	0.01	0.01	0	0.03
Andrew Gachkar	SD	0.5	0.3	0.2	0	0.01	0.02	0.01	0.04
Ricky Brown	BAL	0.4	0.3	0.2	0	0.03	0.03	0	0.04
Chris White	BUF	0.3	0.3	0.2	0	0	0.01	0	0.04
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Brandon Spikes	NE	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
