PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Joe Mays	DEN	4.5	4.3	1.5	0.03	0.03	0.01	0.01	0.16
Justin Houston	KC	4.5	2.3	0.7	0.43	0.14	0.16	0.01	0.22
Bart Scott	NYJ	4.4	3	1.2	0.33	0.07	0.1	0	0.09
Keith Rivers	NYG	4.4	3.8	1.7	0.15	0.02	0.01	0	0.14
Shaun Phillips	SD	4.3	2.7	1.1	0.29	0.06	0.02	0.09	0.32
Will Witherspoon	TEN	4.2	2.8	1.7	0.18	0.09	0.08	0.08	0.22
Wesley Woodyard	DEN	4.2	3.8	2.3	0.02	0.02	0.12	0.01	0.1
Jo-Lonn Dunbar	STL	4.2	3.3	1.3	0.13	0.06	0.12	0.01	0.22
Lavonte David	TB	4.2	3.6	1	0.06	0.06	0.06	0.01	0.14
Thomas Howard	CIN	4.1	3.2	2	0.11	0.06	0.19	0	0.11
Antwan Barnes	SD	4.1	1.8	0.4	0.46	0.03	0.37	0	0.07
Dan Connor	DAL	4.1	3.7	1.7	0.04	0.02	0.13	0.01	0.02
Pernell McPhee	BAL	4.1	2.1	1.1	0.46	0.1	0.12	0.01	0.13
Stephen Nicholas	ATL	4	2.7	2.2	0.05	0.12	0.3	0.03	0.09
Aldon Smith	SF	4	1.8	0.5	0.58	0.05	0.12	0.01	0.16
Mychal Kendricks	PHI	4	3.1	0.9	0.13	0.08	0.06	0.02	0.17
Zach Brown	TEN	4	3.3	1.5	0.11	0.04	0.1	0.02	0.13
Rocky McIntosh	STL	3.9	3.2	1.2	0.17	0.02	0.03	0.01	0.1
Akeem Ayers	TEN	3.9	3.1	2.2	0.14	0.06	0.08	0.01	0.1
DeMeco Ryans	PHI	3.8	3.4	1.6	0.02	0.02	0.1	0.01	0.21
K.J. Wright	SEA	3.8	2.9	1.4	0.09	0.08	0.14	0	0.1
Kavell Conner	IND	3.7	2.9	3.6	0.02	0.16	0.12	0.01	0.13
Whitney Mercilus	HOU	3.7	2.6	1.2	0.22	0.04	0.1	0.01	0.15
Jovan Belcher	KC	3.6	3.3	2.1	0.03	0.02	0.03	0.02	0.08
Brian Rolle	PHI	3.6	2.8	0.8	0.05	0.13	0.12	0.01	0.32
Bobby Wagner	SEA	3.5	2.9	1.7	0.05	0.08	0.08	0.01	0.12
Jameel McClain	BAL	3.4	2.8	2.3	0.07	0.07	0.01	0.03	0.2
Robert Ayers	DEN	3.4	2.2	1.5	0.22	0.06	0.14	0.01	0.1
Sam Acho	ARI	3.4	1.5	0.3	0.3	0.05	0.37	0.01	0.1
Jacquian Williams	NYG	3.4	2.7	0.8	0.04	0.16	0.01	0.01	0.24
Jarret Johnson	SD	3.3	2.6	1.4	0.08	0.06	0.1	0.01	0.08
Philip Wheeler	OAK	3.3	3.1	1.4	0.04	0.02	0.01	0.01	0.04
Koa Misi	MIA	3.3	2.3	1.3	0.2	0.12	0.02	0	0.12
Bryan Thomas	NYJ	3.2	1.7	0.9	0.38	0.02	0.04	0.03	0.2
Mario Haggan	STL	3.2	1.7	0.8	0.16	0.13	0.08	0.08	0.08
Chase Blackburn	NYG	3.2	2.2	1.3	0.03	0.11	0.01	0.1	0.14
Ahmad Brooks	SF	3.1	1.9	0.9	0.27	0.02	0.06	0.02	0.14
Bradie James	HOU	3	2.4	1.9	0.03	0.06	0.14	0.01	0.11
Courtney Upshaw	BAL	2.8	2.1	1	0.13	0.03	0.12	0.01	0.05
Demario Davis	NYJ	2.7	2.2	1	0.09	0.01	0.01	0.02	0.12
Mario Harvey	IND	2.7	2.1	1.6	0.05	0.09	0.07	0.01	0.05
Keith Brooking	DEN	2.6	2.5	1.5	0.01	0	0.02	0	0.18
Manny Lawson	CIN	2.6	2.1	1.4	0.14	0.02	0.03	0.01	0.21
Brandon Siler	KC	2.6	2	1.3	0.06	0.02	0.02	0.06	0.19
Perry Riley	WAS	2.6	1.8	2.2	0.13	0.14	0.01	0.01	0.21
Jason Worilds	PIT	2.5	1.3	0.7	0.31	0.04	0.06	0.01	0.05
Mike Peterson	ATL	2.4	1.6	1.1	0.02	0.08	0.06	0.09	0.16
Parys Haralson	SF	2.4	1.6	0.6	0.1	0.03	0.18	0.01	0.05
Larry English	SD	2.4	1.2	0.4	0.36	0.02	0.02	0	0.04
Kelvin Sheppard	BUF	2.4	2	1.3	0.02	0.06	0.01	0.02	0.06
James-Michael Johnson	CLE	2.4	2	1.1	0.05	0.04	0.05	0.01	0.08
Jasper Brinkley	MIN	2.2	1.5	0.8	0.14	0.04	0.04	0.01	0.05
D.J. Smith	GB	2.1	1.9	0.8	0.01	0.01	0.01	0.03	0.04
Erik Walden	GB	2	1.9	1	0	0.03	0.02	0.01	0.08
OBrien Schofield	ARI	2	1	0.2	0.16	0.01	0.21	0.01	0.04
Marvin Mitchell	MIN	1.9	1.1	0.5	0.12	0.06	0.08	0.03	0.11
Sergio Kindle	BAL	1.9	1.2	0.6	0.21	0.01	0.02	0.01	0.05
Casey Matthews	PHI	1.9	1.6	0.5	0.04	0.03	0.01	0.01	0.05
Kyle Wilber	DAL	1.9	1.6	0.8	0.05	0.01	0.03	0.01	0.06
Dannell Ellerbe	BAL	1.8	1.6	0.9	0.04	0.01	0.02	0.01	0.07
Miles Burris	OAK	1.8	1.4	0.5	0.03	0.04	0.06	0.01	0.06
Jerrell Freeman	IND	1.8	1.4	1	0.02	0.07	0.04	0.01	0.04
Larry Foote	PIT	1.7	1.5	1	0.06	0.01	0.01	0	0.06
Dekoda Watson	TB	1.7	1.1	0.2	0.06	0.07	0.07	0.01	0.09
Clark Haggans	SF	1.6	1.5	1	0	0.02	0	0	0.11
Stewart Bradley	ARI	1.6	1.4	0.7	0.02	0.01	0.02	0.03	0.19
Kroy Biermann	ATL	1.6	1	1.5	0.09	0.01	0.02	0.04	0.06
Brad Jones	GB	1.6	0.9	0.7	0.1	0.01	0.02	0.01	0.04
Tahir Whitehead	DET	1.6	1.2	0.5	0.03	0.02	0.06	0.01	0.03
Brendon Ayanbadejo	BAL	1.5	1.1	0.3	0.06	0.08	0.01	0.01	0.08
Adam Hayward	TB	1.5	1.3	0.3	0.01	0.04	0.01	0	0.03
Akeem Jordan	PHI	1.5	1.2	0.4	0.03	0.02	0.01	0.01	0.06
Willie Young	DET	1.5	0.7	0.5	0.21	0.02	0.06	0.01	0.05
Keenan Robinson	WAS	1.5	1.1	1	0.09	0.02	0.01	0.01	0.09
Kirk Morrison	BUF	1.4	1.1	0.7	0.06	0.02	0.01	0.01	0.09
Victor Butler	DAL	1.4	0.7	0.4	0.16	0.03	0.03	0	0.02
Arthur Moats	BUF	1.4	0.4	0.9	0.2	0.03	0.09	0.01	0.05
Ronnell Lewis	DET	1.4	1.2	0.5	0.03	0.02	0.02	0	0.03
Quentin Groves	ARI	1.3	0.9	0.4	0.02	0.02	0.09	0.02	0.08
Kaluka Maiava	CLE	1.3	1	0.3	0.02	0.01	0.07	0.01	0.06
Moise Fokou	IND	1.3	1.1	1.3	0.01	0.01	0.07	0	0.09
Tank Carder	CLE	1.3	1	0.6	0.02	0.03	0.04	0.01	0.04
Zac Diles	TEN	1.3	1.2	0.6	0.02	0.01	0.02	0	0.04
Gerald McRath	TEN	1.2	1.1	0.6	0.04	0.01	0.01	0	0.07
Brandon Johnson	PIT	1.2	0.9	0.7	0.03	0	0.01	0.02	0.23
Andy Studebaker	KC	1.1	0.4	0.5	0.03	0.1	0.12	0.01	0.05
Jermaine Cunningham	NE	1.1	0.6	0.4	0.07	0.01	0.09	0.01	0.03
Keenan Clayton	OAK	1.1	0.9	0.7	0.02	0.02	0.01	0.01	0.18
Austin Spitler	MIA	1.1	0.5	0.2	0.04	0.14	0.03	0.01	0.05
Najee Goode	TB	1.1	0.9	0.3	0.01	0.01	0.05	0.01	0.03
Tim Dobbins	HOU	1	0.7	0.4	0.04	0.01	0.08	0.01	0.05
Terrell Manning	GB	1	0.7	0.3	0	0.01	0.05	0.01	0.03
Tracy White	NE	0.9	0.6	0.6	0.05	0.01	0.01	0.01	0.04
Ashlee Palmer	DET	0.9	0.7	0.2	0.02	0.01	0.02	0.01	0.03
Eugene Sims	STL	0.9	0.5	0.2	0.05	0.03	0.02	0.01	0.07
Travis Goethel	OAK	0.9	0.7	0.2	0.02	0.02	0.01	0.01	0.04
Adrian Tracy	NYG	0.9	0.8	0.3	0.03	0.01	0.01	0.01	0.04
Demorrio Williams	SD	0.8	0.6	0.2	0.02	0.02	0.02	0.01	0.03
Tim Shaw	TEN	0.8	0.4	0.2	0.02	0.03	0.02	0.01	0.04
Trevor Scott	NE	0.8	0.5	0.4	0.05	0.02	0.02	0	0.04
Patrick Bailey	TEN	0.8	0.5	0.2	0.03	0.02	0.01	0	0.05
Josh Hull	STL	0.8	0.4	0.2	0.05	0.03	0.01	0.01	0.06
Nate Irving	DEN	0.8	0.5	0.2	0.02	0.03	0.01	0.01	0.03
Malcolm Smith	SEA	0.8	0.4	0.2	0.07	0.02	0.02	0.01	0.04
Travis Lewis	DET	0.8	0.5	0.2	0.03	0.02	0.06	0	0.03
Bruce Carter	DAL	0.7	0.5	0.2	0.03	0.02	0.02	0.01	0.06
Darius Fleming	SF	0.7	0.7	0.2	0	0.02	0	0	0.04
Heath Farwell	SEA	0.6	0.4	0.2	0.02	0.02	0.01	0	0.04
Tavares Gooden	SF	0.6	0.4	0.1	0.02	0.02	0.01	0.01	0.04
Akeem Dent	ATL	0.6	0.4	0.2	0.02	0.01	0.02	0.01	0.05
Doug Hogue	DET	0.6	0.4	0.2	0.02	0.02	0.01	0.01	0.02
Cameron Sheffield	KC	0.6	0.3	0.2	0.02	0.02	0.02	0.01	0.06
Nigel Bradham	BUF	0.6	0.5	0.3	0	0	0.01	0	0.04
Ricky Brown	BAL	0.6	0.3	0.1	0	0.04	0.08	0	0.04
Stevenson Sylvester	PIT	0.5	0.4	0.2	0.02	0.01	0.01	0	0.04
Chris Carter	PIT	0.5	0.3	0.2	0.03	0.01	0	0.01	0.06
Andrew Gachkar	SD	0.4	0.3	0.2	0	0.01	0.01	0.01	0.03
Chris White	BUF	0.3	0.3	0.2	0	0.01	0.02	0	0.05
James Farrior	PIT	0	0	0	0	0	0	0	0
Brian Urlacher	CHI	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Lance Briggs	CHI	0	0	0	0	0	0	0	0
Scott Shanle	NO	0	0	0	0	0	0	0	0
Jonathan Vilma	NO	0	0	0	0	0	0	0	0
D.J. Williams	DEN	0	0	0	0	0	0	0	0
Daryl Smith	JAC	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Barrett Ruud	NO	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
James Anderson	CAR	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Jon Beason	CAR	0	0	0	0	0	0	0	0
Paul Posluszny	JAC	0	0	0	0	0	0	0	0
Justin Durant	DET	0	0	0	0	0	0	0	0
Clint Session	JAC	0	0	0	0	0	0	0	0
Will Herring	NO	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Nick Roach	CHI	0	0	0	0	0	0	0	0
Blake Costanzo	CHI	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Curtis Lofton	NO	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Geno Hayes	CHI	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
David Hawthorne	NO	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Jason Phillips	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Kenny Onatolu	CAR	0	0	0	0	0	0	0	0
Jonathan Casillas	NO	0	0	0	0	0	0	0	0
Russell Allen	JAC	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Darryl Sharpton	HOU	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Martez Wilson	NO	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Luke Kuechly	CAR	0	0	0	0	0	0	0	0
Brandon Marshall	JAC	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
