PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Paris Lenon	ARI	4.7	4	2.1	0.12	0.03	0.04	0.04	0.18
Rey Maualuga	CIN	4.7	3.3	2.5	0.04	0.08	0.3	0.07	0.13
Scott Fujita	CLE	4.6	3	2.2	0.07	0.02	0.1	0.18	0.19
Kamerion Wimbley	TEN	4.6	3.4	1.1	0.28	0.02	0.04	0.03	0.13
Elvis Dumervil	DEN	4.6	2.5	1.1	0.5	0.08	0.13	0	0.05
Joe Mays	DEN	4.6	4.4	1.3	0.02	0.02	0.02	0.01	0.13
Melvin Ingram	SD	4.5	3.7	1.3	0.11	0.04	0.1	0.01	0.23
Shaun Phillips	SD	4.4	2.6	1.1	0.35	0.04	0	0.1	0.46
Barrett Ruud	NO	4.4	3.7	2.2	0.08	0.01	0.11	0.05	0.28
Justin Houston	KC	4.3	2.6	0.8	0.39	0.08	0.1	0.01	0.19
Lavonte David	TB	4.3	3.5	1.1	0.08	0.07	0.07	0.02	0.11
Keith Rivers	NYG	4.2	3.8	1.7	0.12	0.01	0.01	0.01	0.13
Wesley Woodyard	DEN	4.2	3.8	2.1	0.03	0.02	0.09	0	0.09
Kavell Conner	IND	4.2	3.2	4.1	0.03	0.16	0.17	0.01	0.09
Ahmad Brooks	SF	4.1	1.8	0.9	0.68	0.02	0.06	0.01	0.14
Antwan Barnes	SD	4.1	1.8	0.4	0.57	0.01	0.25	0	0.08
Jo-Lonn Dunbar	STL	4.1	3.4	1.3	0.12	0.05	0.12	0	0.21
Brian Orakpo	WAS	4.1	2.1	2.2	0.45	0.03	0.12	0.01	0.25
DeAndre Levy	DET	4.1	3.5	1.9	0.06	0.03	0.03	0.05	0.1
Sam Acho	ARI	4.1	1.7	0.4	0.5	0.06	0.34	0.01	0.08
Will Witherspoon	TEN	4	2.6	1.6	0.15	0.1	0.11	0.07	0.23
Rocky McIntosh	STL	4	3.3	1.3	0.18	0.03	0.03	0	0.08
Thomas Howard	CIN	4	3.1	1.9	0.11	0.06	0.21	0.01	0.14
Justin Durant	DET	4	3.3	1.3	0.11	0.08	0.05	0	0.09
Brooks Reed	HOU	4	2.2	1.4	0.33	0.17	0.14	0.01	0.09
Mychal Kendricks	PHI	4	2.8	0.9	0.2	0.1	0.09	0.04	0.19
Jovan Belcher	KC	3.9	3.6	2.6	0.03	0.02	0.02	0.01	0.05
Zach Brown	TEN	3.9	3.1	1.4	0.07	0.05	0.1	0.02	0.13
Stephen Nicholas	ATL	3.8	2.8	2.2	0.05	0.08	0.22	0.02	0.09
Geno Hayes	CHI	3.8	2.9	1.3	0.09	0.01	0.18	0.04	0.14
Dan Connor	DAL	3.7	3.1	1.7	0.02	0.02	0.18	0.01	0.03
Akeem Ayers	TEN	3.7	3	2.1	0.11	0.06	0.11	0.01	0.13
K.J. Wright	SEA	3.7	2.8	1.4	0.15	0.07	0.11	0.01	0.09
Pernell McPhee	BAL	3.6	2.2	1.1	0.31	0.08	0.12	0.01	0.16
Whitney Mercilus	HOU	3.6	2.9	1.3	0.11	0.05	0.1	0.01	0.12
Bryan Thomas	NYJ	3.5	1.8	0.9	0.4	0.02	0.08	0.04	0.16
DeMeco Ryans	PHI	3.5	2.9	1.8	0.04	0.03	0.12	0.02	0.24
Robert Ayers	DEN	3.5	2.2	1.3	0.25	0.06	0.12	0	0.1
Bradie James	HOU	3.4	2.7	1.9	0.02	0.12	0.17	0.01	0.11
Brian Rolle	PHI	3.4	2.4	1	0.09	0.16	0.15	0.01	0.37
Bobby Wagner	SEA	3.4	2.8	1.6	0.09	0.06	0.08	0.01	0.08
Chase Blackburn	NYG	3.3	2.1	1.3	0.02	0.11	0.01	0.16	0.15
Jameel McClain	BAL	3.3	2.8	2.4	0.05	0.06	0.01	0.02	0.24
Philip Wheeler	OAK	3.2	2.8	1.4	0.09	0.01	0.02	0.01	0.04
Jacquian Williams	NYG	3.2	2.7	0.8	0.04	0.12	0.01	0.01	0.23
Jarret Johnson	SD	3.1	2.5	1.3	0.09	0.04	0.07	0	0.1
Koa Misi	MIA	3.1	2.2	1.3	0.13	0.12	0.02	0.01	0.12
Scott Shanle	NO	3	2.4	1.8	0.06	0.04	0.09	0.03	0.23
Demario Davis	NYJ	3	2.5	1.1	0.12	0.02	0.02	0.01	0.11
Mario Haggan	STL	2.8	1.7	0.7	0.12	0.13	0.08	0.03	0.06
Jonathan Vilma	NO	2.8	2.4	1.3	0.05	0.05	0.05	0.01	0.08
Brandon Siler	KC	2.8	2.3	1.6	0.08	0.01	0.01	0.04	0.14
Courtney Upshaw	BAL	2.8	2.1	1	0.08	0.03	0.11	0.01	0.07
Mike Peterson	ATL	2.7	1.9	1.2	0.02	0.04	0.07	0.09	0.15
Larry English	SD	2.7	1.2	0.4	0.48	0	0	0.01	0.05
Parys Haralson	SF	2.6	1.5	0.6	0.21	0.03	0.16	0.02	0.07
Jason Worilds	PIT	2.6	1.6	0.8	0.17	0.06	0.11	0.01	0.04
Mario Harvey	IND	2.6	2	1.9	0.08	0.06	0.06	0	0.03
Keith Brooking	DEN	2.5	2.4	1.3	0.01	0.01	0.01	0	0.18
Manny Lawson	CIN	2.5	1.9	1.3	0.15	0.03	0.04	0.01	0.25
Jonathan Casillas	NO	2.5	1.8	1	0.21	0.01	0.01	0.01	0.1
OBrien Schofield	ARI	2.5	1	0.2	0.29	0.01	0.25	0.01	0.05
Kelvin Sheppard	BUF	2.5	2.2	1.3	0.02	0.07	0.01	0.01	0.04
James-Michael Johnson	CLE	2.5	2	1.1	0.06	0.06	0.06	0.01	0.07
Perry Riley	WAS	2.4	1.9	2.3	0.05	0.1	0.01	0.01	0.2
Russell Allen	JAC	2.2	1.4	0.9	0.04	0.02	0.16	0.04	0.06
D.J. Smith	GB	2.1	1.7	0.7	0.04	0.01	0.02	0.04	0.05
Erik Walden	GB	2	1.8	0.9	0	0.04	0.04	0.02	0.11
Jasper Brinkley	MIN	2	1.5	0.8	0.11	0.03	0.05	0	0.03
Dannell Ellerbe	BAL	2	1.7	0.9	0.03	0.01	0.03	0.01	0.06
Casey Matthews	PHI	2	1.5	0.6	0.09	0.04	0.01	0.01	0.06
Larry Foote	PIT	1.9	1.7	1.2	0.04	0.02	0.01	0.01	0.06
Brad Jones	GB	1.9	0.7	0.6	0.24	0.01	0.02	0.02	0.03
Sergio Kindle	BAL	1.9	1.3	0.6	0.14	0.01	0.01	0.01	0.05
Miles Burris	OAK	1.8	1.3	0.5	0.06	0.04	0.08	0.01	0.06
Jerrell Freeman	IND	1.8	1.5	1.2	0.02	0.04	0.04	0.01	0.03
Marvin Mitchell	MIN	1.7	1.1	0.6	0.1	0.02	0.08	0.01	0.09
Kroy Biermann	ATL	1.7	1	1.5	0.11	0.01	0.01	0.04	0.06
Moise Fokou	IND	1.7	1.4	1.4	0.04	0.01	0.06	0	0.04
Dekoda Watson	TB	1.7	1.1	0.2	0.05	0.06	0.08	0.01	0.08
Kyle Wilber	DAL	1.7	1.5	0.7	0.03	0.02	0.04	0.01	0.08
Brendon Ayanbadejo	BAL	1.6	1.2	0.3	0.04	0.06	0.02	0.01	0.08
Stewart Bradley	ARI	1.6	1.4	0.7	0.03	0.01	0.01	0.02	0.14
Adam Hayward	TB	1.6	1.2	0.3	0.02	0.06	0.01	0.01	0.02
Willie Young	DET	1.6	0.5	0.4	0.29	0.02	0.05	0.01	0.06
Clark Haggans	SF	1.5	1.4	1	0	0.02	0	0	0.09
Kirk Morrison	BUF	1.5	1.2	0.8	0.07	0.01	0.01	0.02	0.07
Arthur Moats	BUF	1.5	0.5	0.9	0.23	0.04	0.09	0.01	0.05
Nick Roach	CHI	1.4	1.3	0.5	0.02	0.02	0.01	0	0.16
Quentin Groves	ARI	1.4	1	0.4	0.04	0.01	0.12	0.01	0.08
Kaluka Maiava	CLE	1.4	1.1	0.2	0.01	0.02	0.09	0.01	0.04
Keenan Robinson	WAS	1.4	1.1	1	0.03	0.02	0.01	0.01	0.11
Tank Carder	CLE	1.4	0.9	0.5	0.03	0.05	0.08	0.01	0.04
Will Herring	NO	1.3	0.7	0.2	0.02	0.01	0.06	0.07	0.11
Akeem Jordan	PHI	1.3	1	0.6	0.04	0.03	0.01	0.02	0.06
Victor Butler	DAL	1.3	0.7	0.5	0.14	0.02	0.04	0.01	0.04
Tahir Whitehead	DET	1.3	1	0.4	0.06	0.01	0.04	0.01	0.04
Najee Goode	TB	1.3	1	0.4	0.01	0.02	0.05	0.01	0.03
Brandon Johnson	PIT	1.3	1.1	0.7	0.01	0.01	0.01	0.03	0.17
Jermaine Cunningham	NE	1.2	0.7	0.4	0.04	0.01	0.13	0.01	0.04
Ronnell Lewis	DET	1.2	1	0.5	0.05	0.01	0.03	0	0.04
Gerald McRath	TEN	1.1	1	0.6	0.03	0.01	0.01	0	0.06
Keenan Clayton	OAK	1.1	0.9	0.8	0.03	0.02	0.02	0	0.21
Austin Spitler	MIA	1.1	0.5	0.2	0.03	0.15	0.02	0.01	0.04
Zac Diles	TEN	1.1	1.1	0.6	0.02	0.01	0.01	0	0.04
Tim Dobbins	HOU	1	0.7	0.4	0.02	0.02	0.08	0.01	0.03
Martez Wilson	NO	1	0.3	0.2	0.19	0	0.05	0.01	0.05
Brandon Marshall	JAC	1	0.8	0.5	0	0.01	0.05	0	0.02
Adrian Tracy	NYG	1	0.8	0.4	0.03	0.01	0.01	0.01	0.06
Tracy White	NE	0.9	0.7	0.7	0.03	0.01	0.03	0	0.05
Malcolm Smith	SEA	0.9	0.4	0.2	0.11	0.02	0.01	0.01	0.04
Nigel Bradham	BUF	0.9	0.6	0.4	0.04	0.01	0.01	0.01	0.04
Terrell Manning	GB	0.9	0.7	0.3	0	0.02	0.05	0.01	0.04
Demorrio Williams	SD	0.8	0.6	0.2	0.02	0.02	0.01	0.01	0.05
Tim Shaw	TEN	0.8	0.4	0.2	0.02	0.03	0.01	0.01	0.04
Andy Studebaker	KC	0.8	0.4	0.6	0.04	0.05	0.05	0.01	0.03
Patrick Bailey	TEN	0.8	0.4	0.2	0.02	0.03	0.01	0.01	0.04
Eugene Sims	STL	0.8	0.5	0.2	0.05	0.04	0.02	0.01	0.05
Travis Goethel	OAK	0.8	0.6	0.2	0.02	0.02	0.01	0.01	0.05
Blake Costanzo	CHI	0.7	0.3	0.1	0.02	0.06	0.02	0.01	0.03
Trevor Scott	NE	0.7	0.4	0.5	0.03	0.01	0.02	0	0.03
Ashlee Palmer	DET	0.7	0.6	0.1	0.02	0.01	0.01	0.01	0.04
Stevenson Sylvester	PIT	0.7	0.5	0.2	0.01	0.03	0.02	0.02	0.03
Josh Hull	STL	0.7	0.5	0.2	0.04	0.02	0.02	0	0.04
Bruce Carter	DAL	0.7	0.4	0.2	0.02	0.03	0.02	0.01	0.09
Nate Irving	DEN	0.7	0.5	0.2	0.02	0.02	0	0	0.03
Akeem Dent	ATL	0.7	0.4	0.3	0.01	0.01	0.01	0.02	0.05
Darius Fleming	SF	0.7	0.7	0.2	0	0.01	0	0	0.05
Heath Farwell	SEA	0.6	0.4	0.2	0.02	0.01	0.01	0	0.04
Tavares Gooden	SF	0.6	0.4	0.1	0.04	0.01	0.02	0.01	0.05
Jason Phillips	CAR	0.6	0.4	0.2	0.02	0.01	0.01	0	0.04
Travis Lewis	DET	0.6	0.4	0.2	0.02	0.01	0.03	0	0.04
Chris Carter	PIT	0.6	0.4	0.2	0.01	0.02	0.02	0.01	0.03
Ricky Brown	BAL	0.6	0.3	0.2	0.01	0.04	0.07	0	0.04
Kenny Onatolu	CAR	0.5	0.3	0.2	0.02	0.01	0.01	0.01	0.03
Doug Hogue	DET	0.5	0.3	0.1	0.03	0.01	0.01	0.01	0.03
Chris White	BUF	0.5	0.3	0.2	0.04	0.01	0.01	0.01	0.04
Cameron Sheffield	KC	0.5	0.4	0.2	0.02	0.01	0.01	0.01	0.04
Andrew Gachkar	SD	0.4	0.3	0.1	0	0	0	0.01	0.03
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
D.J. Williams	DEN	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Clint Session	JAC	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Pat Angerer	IND	0	0	0	0	0	0	0	0
Darryl Sharpton	HOU	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
