PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Takeo Spikes	SD	5	4.2	3	0.06	0.04	0.02	0.08	0.28
Shaun Phillips	SD	5	2.8	1.1	0.47	0.06	0.02	0.1	0.4
Kamerion Wimbley	TEN	5	3.2	1.1	0.51	0.02	0.06	0.02	0.12
Quincy Black	TB	5	4	1.2	0.05	0.04	0.12	0.07	0.09
Antwan Barnes	SD	5	1.8	0.4	0.8	0.01	0.32	0.01	0.08
Lance Briggs	CHI	4.9	4.3	1.2	0.04	0.01	0.11	0.05	0.23
Justin Durant	DET	4.9	3.8	1.5	0.16	0.14	0.08	0.01	0.08
Anthony Spencer	DAL	4.8	3.4	1.4	0.16	0.02	0.31	0.01	0.04
Melvin Ingram	SD	4.8	3.8	1.5	0.16	0.06	0.12	0.01	0.2
Scott Fujita	CLE	4.7	3.3	2.1	0.12	0.03	0.12	0.1	0.24
Brian Orakpo	WAS	4.7	2	2.2	0.65	0.05	0.14	0.01	0.25
Rey Maualuga	CIN	4.7	3.5	3.4	0.02	0.09	0.31	0.04	0.08
DeAndre Levy	DET	4.6	3.9	2.2	0.07	0.05	0.07	0.04	0.07
Mychal Kendricks	PHI	4.6	3.7	1.3	0.13	0.06	0.07	0.04	0.13
Paris Lenon	ARI	4.5	3.9	2.3	0.13	0.04	0.02	0.02	0.14
David Hawthorne	NO	4.5	3.6	2.5	0.08	0.09	0.07	0.06	0.33
Pernell McPhee	BAL	4.5	2	1.2	0.68	0.08	0.11	0	0.13
A.J. Hawk	GB	4.4	3.6	2.8	0.1	0.02	0.02	0.08	0.4
Nick Perry	GB	4.4	3.1	1.3	0.26	0.05	0.12	0.02	0.28
Barrett Ruud	NO	4.3	3.6	2.1	0.08	0.01	0.11	0.05	0.32
Justin Houston	KC	4.2	2.5	0.7	0.39	0.1	0.13	0.01	0.2
Lavonte David	TB	4.2	3.5	1.1	0.06	0.08	0.07	0.02	0.13
DeMeco Ryans	PHI	4.1	3.8	2.3	0.02	0.03	0.08	0.01	0.19
Will Witherspoon	TEN	4	2.6	1.6	0.19	0.11	0.12	0.05	0.21
Brian Rolle	PHI	4	3.2	1.1	0.06	0.13	0.12	0	0.25
Thomas Howard	CIN	3.9	3.2	2.5	0.03	0.08	0.18	0	0.09
Stephen Nicholas	ATL	3.9	2.9	2.2	0.06	0.08	0.23	0.02	0.07
Keith Rivers	NYG	3.9	3.4	1.6	0.11	0.01	0.01	0.01	0.16
Dan Connor	DAL	3.9	3.6	1.7	0.02	0.02	0.08	0.01	0.03
Akeem Ayers	TEN	3.9	2.8	2.1	0.19	0.09	0.13	0	0.1
Zach Brown	TEN	3.8	2.9	1.4	0.13	0.05	0.1	0.02	0.14
Joe Mays	DEN	3.7	3.5	1.2	0.01	0.01	0.01	0.01	0.16
Brooks Reed	HOU	3.7	1.9	1.2	0.36	0.14	0.11	0.01	0.13
K.J. Wright	SEA	3.7	2.6	1.2	0.24	0.06	0.13	0	0.13
Sam Acho	ARI	3.7	1.7	0.4	0.39	0.06	0.27	0	0.06
Elvis Dumervil	DEN	3.6	1.9	1	0.41	0.06	0.08	0.01	0.07
Jovan Belcher	KC	3.6	3.4	2.3	0.04	0.02	0.02	0.01	0.06
Kavell Conner	IND	3.5	2.8	3.4	0.03	0.13	0.11	0.01	0.1
Geno Hayes	CHI	3.4	2.4	1.3	0.09	0.01	0.11	0.06	0.18
Jameel McClain	BAL	3.4	2.6	2.5	0.13	0.08	0.01	0.03	0.23
Bobby Wagner	SEA	3.4	2.6	1.5	0.13	0.06	0.1	0.01	0.14
Jarret Johnson	SD	3.3	2.6	1.3	0.11	0.05	0.08	0.01	0.09
Koa Misi	MIA	3.3	2.2	1.5	0.22	0.12	0.02	0.01	0.07
Jacquian Williams	NYG	3.3	2.6	0.9	0.07	0.16	0.01	0.01	0.3
Whitney Mercilus	HOU	3.3	2.5	1.1	0.12	0.05	0.11	0.02	0.16
Chase Blackburn	NYG	3.2	2	1.3	0.04	0.09	0.01	0.13	0.17
Wesley Woodyard	DEN	3.2	2.9	1.8	0.02	0.01	0.06	0.01	0.1
Larry English	SD	3.2	1.2	0.4	0.63	0.01	0.02	0.01	0.04
Bradie James	HOU	3	2.3	1.7	0.02	0.09	0.15	0.03	0.12
Scott Shanle	NO	3	2.5	1.7	0.05	0.02	0.07	0.03	0.22
Philip Wheeler	OAK	3	2.6	1.4	0.06	0.03	0.02	0.01	0.06
Courtney Upshaw	BAL	2.9	1.9	1.1	0.19	0.04	0.11	0.01	0.07
Brandon Siler	KC	2.7	2.2	1.4	0.06	0.02	0.01	0.04	0.16
Jonathan Vilma	NO	2.6	2.2	1.1	0.04	0.04	0.05	0.01	0.1
Robert Ayers	DEN	2.6	1.8	1.2	0.14	0.06	0.09	0	0.11
Kelvin Sheppard	BUF	2.6	2.4	1.5	0.02	0.06	0.01	0	0.05
Keith Brooking	DEN	2.5	2.4	1.4	0.01	0.01	0.01	0	0.19
Jonathan Casillas	NO	2.5	1.8	1	0.18	0.01	0.02	0.01	0.13
James-Michael Johnson	CLE	2.5	2	1.1	0.06	0.05	0.08	0	0.08
Manny Lawson	CIN	2.4	2	1.8	0.05	0.01	0.07	0.01	0.15
Clint Session	JAC	2.4	2.2	1.4	0	0.01	0.12	0	0.04
Mike Peterson	ATL	2.3	1.7	1.2	0.02	0.08	0.04	0.05	0.14
Sergio Kindle	BAL	2.3	1.2	0.7	0.36	0.01	0.01	0.01	0.05
Jason Worilds	PIT	2.3	1.6	0.9	0.15	0.05	0.07	0.01	0.04
Perry Riley	WAS	2.3	1.8	2.1	0.06	0.11	0.01	0.02	0.24
OBrien Schofield	ARI	2.3	1.1	0.2	0.25	0.01	0.18	0	0.03
Casey Matthews	PHI	2.3	2	0.8	0.07	0.03	0.01	0	0.04
Mario Harvey	IND	2.3	1.7	1.5	0.09	0.06	0.05	0.01	0.04
Russell Allen	JAC	2.2	1.5	0.9	0.02	0.03	0.16	0.05	0.09
Brad Jones	GB	2.1	0.7	0.6	0.28	0.01	0.01	0.03	0.07
Jasper Brinkley	MIN	2	1.5	0.8	0.07	0.04	0.05	0	0.04
Larry Foote	PIT	1.9	1.7	1.1	0.04	0.02	0.01	0.01	0.06
Dannell Ellerbe	BAL	1.9	1.6	0.9	0.05	0.01	0.05	0.01	0.05
D.J. Smith	GB	1.9	1.2	0.6	0.04	0.01	0.02	0.07	0.08
Willie Young	DET	1.8	0.6	0.5	0.34	0.02	0.09	0	0.03
Dekoda Watson	TB	1.8	1.1	0.2	0.03	0.1	0.08	0.02	0.1
Kyle Wilber	DAL	1.8	1.6	0.7	0.03	0.01	0.02	0	0.07
Miles Burris	OAK	1.8	1.3	0.5	0.03	0.06	0.1	0.02	0.04
Stewart Bradley	ARI	1.7	1.5	0.8	0.02	0.01	0.01	0.01	0.12
Marvin Mitchell	MIN	1.7	1.1	0.5	0.1	0.04	0.06	0.01	0.1
Akeem Jordan	PHI	1.7	1.5	0.7	0.02	0.03	0.01	0.01	0.04
Kroy Biermann	ATL	1.7	1	1.6	0.15	0.01	0.02	0.03	0.06
Jerrell Freeman	IND	1.7	1.3	1	0.03	0.03	0.04	0.01	0.04
Adam Hayward	TB	1.6	1.2	0.3	0.02	0.09	0.01	0.02	0.03
Erik Walden	GB	1.6	1.4	0.8	0	0.03	0.02	0.02	0.15
Tahir Whitehead	DET	1.6	1.2	0.5	0.05	0.03	0.08	0	0.04
Kirk Morrison	BUF	1.5	1.3	0.9	0.03	0.01	0	0	0.05
Quentin Groves	ARI	1.5	1	0.4	0.03	0.02	0.08	0.02	0.06
Kaluka Maiava	CLE	1.5	1.1	0.2	0.03	0.02	0.1	0	0.05
Ronnell Lewis	DET	1.5	1.2	0.6	0.05	0.02	0.05	0	0.03
Brendon Ayanbadejo	BAL	1.4	0.9	0.3	0.08	0.07	0.02	0	0.08
Nick Roach	CHI	1.4	1.2	0.5	0.02	0.02	0.01	0.01	0.14
Keenan Robinson	WAS	1.4	1.1	1	0.06	0.02	0.01	0.01	0.08
Tank Carder	CLE	1.4	1	0.6	0.04	0.03	0.07	0	0.05
Will Herring	NO	1.3	0.6	0.2	0.02	0.01	0.06	0.07	0.11
Brandon Johnson	PIT	1.3	1.1	0.8	0.02	0	0.01	0.01	0.16
Gerald McRath	TEN	1.2	1.1	0.5	0.04	0	0.01	0	0.07
Austin Spitler	MIA	1.2	0.5	0.2	0.04	0.15	0.02	0.01	0.05
Najee Goode	TB	1.2	0.9	0.3	0.01	0.02	0.06	0.02	0.02
Zac Diles	TEN	1.2	1.1	0.6	0.02	0.01	0.01	0	0.02
Tim Dobbins	HOU	1.1	0.7	0.3	0.02	0.02	0.1	0.02	0.07
Victor Butler	DAL	1.1	0.7	0.4	0.1	0.01	0.01	0.01	0.02
Moise Fokou	IND	1.1	0.9	1.1	0.02	0.01	0.04	0	0.08
Keenan Clayton	OAK	1.1	0.9	0.8	0.02	0.04	0.01	0.01	0.23
Arthur Moats	BUF	1.1	0.5	0.9	0.1	0.04	0.08	0.01	0.02
Martez Wilson	NO	1.1	0.3	0.3	0.18	0.01	0.08	0	0.04
Darryl Sharpton	HOU	1	0.8	0.3	0.04	0	0.02	0.02	0.05
Malcolm Smith	SEA	1	0.4	0.2	0.14	0.02	0.01	0.02	0.05
Adrian Tracy	NYG	1	0.8	0.4	0.04	0.01	0.02	0.01	0.04
Ashlee Palmer	DET	0.9	0.7	0.2	0.03	0.01	0.02	0	0.02
Brandon Marshall	JAC	0.9	0.8	0.4	0	0.02	0.06	0	0.02
Demorrio Williams	SD	0.8	0.6	0.2	0.04	0.02	0.01	0.01	0.04
Tim Shaw	TEN	0.8	0.4	0.2	0.02	0.02	0.01	0	0.04
Patrick Bailey	TEN	0.8	0.4	0.2	0.03	0.02	0.02	0	0.03
Travis Goethel	OAK	0.8	0.5	0.1	0.02	0.02	0.03	0.02	0.06
Terrell Manning	GB	0.8	0.5	0.3	0	0.01	0.05	0.02	0.06
Travis Lewis	DET	0.8	0.5	0.2	0.03	0.02	0.09	0	0.03
Heath Farwell	SEA	0.7	0.4	0.2	0.04	0.02	0.01	0.01	0.04
Andy Studebaker	KC	0.7	0.3	0.5	0.03	0.04	0.07	0	0.04
Jason Phillips	CAR	0.7	0.4	0.2	0.04	0.02	0.02	0.01	0.05
Bruce Carter	DAL	0.7	0.5	0.2	0.02	0.02	0.01	0.01	0.08
Nigel Bradham	BUF	0.7	0.6	0.4	0	0.01	0.01	0	0.03
Blake Costanzo	CHI	0.6	0.3	0.1	0.03	0.04	0	0.01	0.03
Stevenson Sylvester	PIT	0.6	0.4	0.2	0	0.02	0.02	0.01	0.04
Akeem Dent	ATL	0.6	0.4	0.3	0.02	0.01	0.01	0.01	0.03
Doug Hogue	DET	0.6	0.4	0.2	0.02	0.02	0.01	0	0.02
Cameron Sheffield	KC	0.6	0.4	0.2	0.02	0.02	0.02	0.01	0.05
Chris Carter	PIT	0.6	0.4	0.2	0.02	0.01	0.01	0	0.05
Kenny Onatolu	CAR	0.5	0.3	0.2	0.03	0.01	0.01	0.02	0.04
Nate Irving	DEN	0.5	0.4	0.2	0.01	0.01	0.01	0	0.04
Ricky Brown	BAL	0.5	0.3	0.2	0.02	0.04	0.03	0	0.05
Andrew Gachkar	SD	0.4	0.3	0.1	0	0.01	0.01	0.01	0.05
Chris White	BUF	0.3	0.3	0.2	0	0	0.01	0	0.04
James Farrior	PIT	0	0	0	0	0	0	0	0
Nail Diggs	SD	0	0	0	0	0	0	0	0
Clark Haggans	SF	0	0	0	0	0	0	0	0
Bryan Thomas	NYJ	0	0	0	0	0	0	0	0
Bart Scott	NYJ	0	0	0	0	0	0	0	0
Calvin Pace	NYJ	0	0	0	0	0	0	0	0
E.J. Henderson	MIN	0	0	0	0	0	0	0	0
Mario Haggan	STL	0	0	0	0	0	0	0	0
Tracy White	NE	0	0	0	0	0	0	0	0
Thomas Davis	CAR	0	0	0	0	0	0	0	0
Matt McCoy	SEA	0	0	0	0	0	0	0	0
Darryl Blackstock	BAL	0	0	0	0	0	0	0	0
Bobby Carpenter	NE	0	0	0	0	0	0	0	0
Rocky McIntosh	STL	0	0	0	0	0	0	0	0
Chris Gocong	CLE	0	0	0	0	0	0	0	0
Parys Haralson	SF	0	0	0	0	0	0	0	0
Omar Gaither	HOU	0	0	0	0	0	0	0	0
Ahmad Brooks	SF	0	0	0	0	0	0	0	0
Patrick Willis	SF	0	0	0	0	0	0	0	0
David Harris	NYJ	0	0	0	0	0	0	0	0
Desmond Bishop	GB	0	0	0	0	0	0	0	0
Antwan Applewhite	CAR	0	0	0	0	0	0	0	0
Jerod Mayo	NE	0	0	0	0	0	0	0	0
Tavares Gooden	SF	0	0	0	0	0	0	0	0
Robert James	ATL	0	0	0	0	0	0	0	0
Thomas Williams	TB	0	0	0	0	0	0	0	0
Trevor Scott	NE	0	0	0	0	0	0	0	0
Chris Chamberlain	NO	0	0	0	0	0	0	0	0
Gary Guyton	MIA	0	0	0	0	0	0	0	0
Jo-Lonn Dunbar	STL	0	0	0	0	0	0	0	0
Aaron Curry	OAK	0	0	0	0	0	0	0	0
James Laurinaitis	STL	0	0	0	0	0	0	0	0
Jason Williams	CAR	0	0	0	0	0	0	0	0
Spencer Adkins	ATL	0	0	0	0	0	0	0	0
Marcus Benard	CLE	0	0	0	0	0	0	0	0
Reggie Walker	ARI	0	0	0	0	0	0	0	0
Josh Mauga	NYJ	0	0	0	0	0	0	0	0
Jermaine Cunningham	NE	0	0	0	0	0	0	0	0
Brandon Spikes	NE	0	0	0	0	0	0	0	0
Navorro Bowman	SF	0	0	0	0	0	0	0	0
A.J. Edds	IND	0	0	0	0	0	0	0	0
Eric Norwood	CAR	0	0	0	0	0	0	0	0
Eugene Sims	STL	0	0	0	0	0	0	0	0
Josh Hull	STL	0	0	0	0	0	0	0	0
Antonio Coleman	ARI	0	0	0	0	0	0	0	0
Aldon Smith	SF	0	0	0	0	0	0	0	0
Dontay Moch	CIN	0	0	0	0	0	0	0	0
Greg Jones	NYG	0	0	0	0	0	0	0	0
Mike Mohamed	DEN	0	0	0	0	0	0	0	0
J.T. Thomas	CHI	0	0	0	0	0	0	0	0
Donta Hightower	NE	0	0	0	0	0	0	0	0
Demario Davis	NYJ	0	0	0	0	0	0	0	0
Darius Fleming	SF	0	0	0	0	0	0	0	0
Bryan Kehl	WAS	0	0	0	0	0	0	0	0
