PLAYER	TEAM	FP	SOLO	AST	SACK	FUMR	FORCE	INT	PD
Everson Griffen	MIN	1.4	0.5	0.2	0.26	0.06	0.02	0	0.13
Casey Hampton	PIT	1.3	1.2	1.3	0.02	0.02	0.02	0	0.01
Marcus Spears	DAL	1.3	1	0.4	0.05	0.02	0.01	0	0.09
Terrence Cody	BAL	1.3	1.2	1.4	0.02	0.02	0.02	0	0.03
Stephen Paea	CHI	1.3	0.8	0.8	0.16	0.01	0.01	0	0.01
Chris Canty	NYG	1.2	1.1	1	0	0	0.02	0	0.14
C.J. Mosley	JAC	1.2	0.8	0.8	0.06	0.04	0.09	0	0
Sedrick Ellis	NO	1.2	0.8	1	0.07	0.01	0.07	0	0.15
Darell Scott	STL	1.2	1	0.5	0.04	0.02	0.01	0	0.01
Kenrick Ellis	NYJ	1.2	1.1	0.7	0.02	0.03	0.02	0	0.01
Tyrone Crawford	DAL	1.2	0.7	0.3	0.12	0.02	0.01	0.01	0.01
Vonnie Holliday	ARI	1.1	0.8	0.3	0.08	0.01	0.01	0	0.06
Daniel Teo-Nesheim	TB	1.1	0.7	0.1	0.09	0.02	0.01	0	0
Al Woods	PIT	1.1	1	0.7	0.02	0.02	0.01	0	0
Ricardo Mathews	IND	1.1	0.6	0.7	0.11	0.02	0.01	0	0.18
Keyunta Dawson	TEN	1.1	0.8	0.6	0.02	0.07	0.02	0	0.03
Antonio Johnson	IND	1	0.6	0.7	0.02	0.03	0.1	0	0.12
Matt Toeaina	CHI	1	0.8	0.5	0.03	0.02	0.01	0	0.03
Wallace Gilberry	TB	1	0.5	0.2	0.07	0.01	0.11	0	0.08
Frank Alexander	CAR	1	0.6	0.3	0.09	0.02	0.02	0	0.02
Fred Evans	MIN	0.9	0.7	0.8	0.04	0.01	0.02	0	0
Kyle Moore	BUF	0.9	0.7	0.6	0.02	0.05	0.01	0	0.01
Arthur Jones	BAL	0.9	0.8	0.7	0.02	0.01	0.01	0	0
Emmanuel Stephens	CLE	0.9	0.7	1.1	0.02	0.02	0.02	0	0.01
David Carter	ARI	0.9	0.5	0.5	0.09	0.01	0.08	0	0.13
Cheta Ozougwu	CHI	0.9	0.8	0.2	0.02	0.01	0.02	0	0.02
Jared Crick	HOU	0.9	0.5	0.2	0.13	0.01	0.01	0	0.02
Jack Crawford	OAK	0.9	0.4	0.2	0.11	0.03	0.02	0	0.02
Nick Eason	ARI	0.8	0.4	0.4	0.1	0.01	0.01	0	0.01
Markus Kuhn	NYG	0.8	0.4	0.2	0.09	0.02	0.02	0	0.02
Marvin Austin	NYG	0.8	0.4	0.2	0.11	0.01	0.02	0	0.01
Jerry Hughes	IND	0.7	0.3	0.3	0.08	0.02	0.02	0	0
Sione Fua	CAR	0.7	0.5	0.6	0.03	0.01	0.02	0	0.01
Devon Still	CIN	0.7	0.4	0.2	0.09	0.02	0.02	0	0.01
John Hughes	CLE	0.7	0.4	0.2	0.08	0.02	0.01	0	0.01
Brandon Thompson	CIN	0.7	0.4	0.2	0.09	0.01	0.01	0	0.01
Alameda Taamu	PIT	0.7	0.6	0.3	0.03	0	0.01	0	0.06
Jaye Howard	SEA	0.7	0.4	0.2	0.08	0.02	0.01	0.01	0.01
Billy Winn	CLE	0.7	0.4	0.2	0.07	0.01	0.01	0	0.01
Phillip Merling	GB	0.7	0.5	0.2	0.04	0.01	0.02	0	0.19
Mike Martin	TEN	0.7	0.4	0.2	0.04	0.02	0.02	0	0.01
Pat Sims	CIN	0.6	0.6	0.6	0	0.01	0.01	0	0.01
Alex Carrington	BUF	0.6	0.4	0.3	0	0.01	0	0	0.16
Christian Ballard	MIN	0.6	0.4	0.4	0.03	0.02	0.02	0	0
Christo Bilukidi	OAK	0.6	0.3	0.1	0.08	0	0.02	0	0.01
Greg Scruggs	SEA	0.6	0.3	0.2	0.06	0.01	0.01	0	0.01
Mike Neal	GB	0.5	0.3	0.2	0	0.01	0.08	0	0.01
Corey Wootton	CHI	0.5	0.3	0.2	0.03	0.01	0.01	0	0
George Selvie	JAC	0.5	0.4	0.3	0	0.02	0.01	0	0
Akiem Hicks	NO	0.5	0.3	0.1	0.04	0.01	0.02	0	0.01
Jake Bequette	NE	0.5	0.4	0.3	0	0.02	0.01	0	0.02
Josh Chapman	IND	0.5	0.3	0.2	0.05	0.01	0.01	0	0.01
Myron Pryor	NE	0.4	0.4	1	0	0.01	0.02	0	0
Mike Daniels	GB	0.4	0.4	0.1	0	0.01	0.01	0	0.01
DeAngelo Tyson	BAL	0.4	0.3	0.2	0.02	0	0.01	0	0.01
John Abraham	ATL	0	0	0	0	0	0	0	0
Andre Carter	NE	0	0	0	0	0	0	0	0
Shaun Rogers	NYG	0	0	0	0	0	0	0	0
Terrell Suggs	BAL	0	0	0	0	0	0	0	0
Ty Warren	DEN	0	0	0	0	0	0	0	0
Tyler Brayton	IND	0	0	0	0	0	0	0	0
Antonio Garay	SD	0	0	0	0	0	0	0	0
Jacques Cesaire	SD	0	0	0	0	0	0	0	0
Shaun Smith	TEN	0	0	0	0	0	0	0	0
Jason Babin	PHI	0	0	0	0	0	0	0	0
Randy Starks	MIA	0	0	0	0	0	0	0	0
Darrion Scott	WAS	0	0	0	0	0	0	0	0
Anthony Hargrove	GB	0	0	0	0	0	0	0	0
Dave Ball	TEN	0	0	0	0	0	0	0	0
Amon Gordon	KC	0	0	0	0	0	0	0	0
Cullen Jenkins	PHI	0	0	0	0	0	0	0	0
Luis Castillo	SD	0	0	0	0	0	0	0	0
Mike Patterson	PHI	0	0	0	0	0	0	0	0
Jonathan Babineaux	ATL	0	0	0	0	0	0	0	0
Chauncey Davis	CHI	0	0	0	0	0	0	0	0
Trent Cole	PHI	0	0	0	0	0	0	0	0
Kevin Vickerson	DEN	0	0	0	0	0	0	0	0
Jonathan Fanene	NE	0	0	0	0	0	0	0	0
John McCargo	CHI	0	0	0	0	0	0	0	0
Darryl Tapp	PHI	0	0	0	0	0	0	0	0
Ray Edwards	ATL	0	0	0	0	0	0	0	0
Jason Hunter	DEN	0	0	0	0	0	0	0	0
Tony McDaniel	MIA	0	0	0	0	0	0	0	0
Brandon McKinney	IND	0	0	0	0	0	0	0	0
Remi Ayodele	NO	0	0	0	0	0	0	0	0
Paul Soliai	MIA	0	0	0	0	0	0	0	0
Jeff Charleston	MIN	0	0	0	0	0	0	0	0
Glenn Dorsey	KC	0	0	0	0	0	0	0	0
Derrick Harvey	CIN	0	0	0	0	0	0	0	0
Trevor Laws	STL	0	0	0	0	0	0	0	0
Andre Fluellen	DET	0	0	0	0	0	0	0	0
DeMario Pressley	CHI	0	0	0	0	0	0	0	0
Jason Shirley	IND	0	0	0	0	0	0	0	0
Nick Hayden	CIN	0	0	0	0	0	0	0	0
Brian Schaefering	CLE	0	0	0	0	0	0	0	0
Tyson Jackson	KC	0	0	0	0	0	0	0	0
Peria Jerry	ATL	0	0	0	0	0	0	0	0
Everette Brown	DET	0	0	0	0	0	0	0	0
Vaughn Martin	SD	0	0	0	0	0	0	0	0
Lawrence Sidbury	ATL	0	0	0	0	0	0	0	0
Jarius Wynn	GB	0	0	0	0	0	0	0	0
Vance Walker	ATL	0	0	0	0	0	0	0	0
Antonio Dixon	PHI	0	0	0	0	0	0	0	0
Brandon Graham	PHI	0	0	0	0	0	0	0	0
Jared Odrick	MIA	0	0	0	0	0	0	0	0
Brian Price	CHI	0	0	0	0	0	0	0	0
Torell Troup	BUF	0	0	0	0	0	0	0	0
Corey Peters	ATL	0	0	0	0	0	0	0	0
Cam Thomas	SD	0	0	0	0	0	0	0	0
Junior Galette	NO	0	0	0	0	0	0	0	0
Corey Liuget	SD	0	0	0	0	0	0	0	0
Phil Taylor	CLE	0	0	0	0	0	0	0	0
Jarvis Jenkins	WAS	0	0	0	0	0	0	0	0
DaQuan Bowers	TB	0	0	0	0	0	0	0	0
Terrell McClain	CAR	0	0	0	0	0	0	0	0
Allen Bailey	KC	0	0	0	0	0	0	0	0
Zach Clayton	TEN	0	0	0	0	0	0	0	0
Cliff Matthews	ATL	0	0	0	0	0	0	0	0
Chris Neild	WAS	0	0	0	0	0	0	0	0
Justin Bannan	DEN	0	0	0	0	0	0	0	0
John Chick	JAC	0	0	0	0	0	0	0	0
Dontari Poe	KC	0	0	0	0	0	0	0	0
Fletcher Cox	PHI	0	0	0	0	0	0	0	0
Derek Wolfe	DEN	0	0	0	0	0	0	0	0
Kendall Reyes	SD	0	0	0	0	0	0	0	0
Vinny Curry	PHI	0	0	0	0	0	0	0	0
Olivier Vernon	MIA	0	0	0	0	0	0	0	0
Malik Jackson	DEN	0	0	0	0	0	0	0	0
Kheeston Randall	MIA	0	0	0	0	0	0	0	0
Travian Robertson	ATL	0	0	0	0	0	0	0	0
Aubrayo Franklin	SD	0	0	0	0	0	0	0	0
Thomas Johnson	NO	0	0	0	0	0	0	0	0
